acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time,sensor,dir
-0.03,-0.49,0.89,-1.59,1.33,-0.95,-100.49,278.62,-716.59,37812033.0,gyro,
-0.03,-0.49,0.9,-1.62,1.33,-0.99,-100.49,278.62,-716.59,37815860.0,gyro,
-0.03,-0.5,0.9,-1.68,1.28,-0.95,-91.67,283.95,-714.88,37822095.0,gyro,
-0.03,-0.49,0.9,-1.59,1.39,-1.08,-91.67,283.95,-714.88,45399772.0,gyro,
-0.03,-0.5,0.9,-1.59,1.34,-1.11,-91.67,283.95,-714.88,45403656.0,gyro,
-0.03,-0.5,0.9,-1.62,1.43,-1.02,-111.07,271.52,-723.43,45409035.0,gyro,
-0.03,-0.49,0.9,-1.65,1.39,-1.11,-111.07,271.52,-723.43,45412922.0,gyro,
-0.03,-0.5,0.89,-1.69,1.4,-1.05,-91.67,273.3,-735.4,45419221.0,gyro,
-0.03,-0.49,0.9,-1.54,1.4,-1.04,-91.67,273.3,-735.4,45423088.0,gyro,
-0.03,-0.49,0.89,-1.65,1.46,-0.99,-84.62,259.1,-742.24,45429380.0,gyro,
-0.03,-0.49,0.9,-1.57,1.4,-1.02,-84.62,259.1,-742.24,45433257.0,gyro,
-0.03,-0.49,0.89,-1.62,1.39,-0.95,-93.44,271.52,-730.27,45439090.0,gyro,
-0.03,-0.49,0.89,-1.59,1.33,-1.01,-93.44,271.52,-730.27,45442975.0,gyro,
-0.03,-0.49,0.9,-1.63,1.33,-0.93,-96.96,278.62,-733.69,45449262.0,gyro,
-0.03,-0.49,0.9,-1.69,1.48,-1.1,-96.96,278.62,-733.69,45453139.0,gyro,
-0.03,-0.49,0.9,-1.65,1.39,-1.02,-82.86,278.62,-733.69,45458972.0,gyro,
-0.03,-0.49,0.89,-1.6,1.46,-1.04,-82.86,278.62,-733.69,45463294.0,gyro,
-0.03,-0.5,0.9,-1.63,1.36,-1.01,-89.91,267.97,-723.43,45469140.0,gyro,
-0.03,-0.49,0.89,-1.65,1.34,-1.01,-89.91,267.97,-723.43,45473021.0,gyro,
-0.03,-0.5,0.89,-1.63,1.37,-0.84,-91.67,262.65,-731.98,45479311.0,gyro,
-0.03,-0.49,0.9,-1.46,1.39,-0.87,-91.67,262.65,-731.98,45483180.0,gyro,
-0.03,-0.5,0.9,-1.66,1.43,-0.95,-84.62,283.95,-735.4,45489015.0,gyro,
-0.03,-0.49,0.9,-1.51,1.5,-0.9,-84.62,283.95,-735.4,45492899.0,gyro,
-0.03,-0.5,0.9,-1.66,1.37,-0.87,-102.25,273.3,-745.67,45499203.0,gyro,
-0.03,-0.5,0.9,-1.65,1.33,-0.92,-102.25,273.3,-745.67,45503080.0,gyro,
-0.03,-0.5,0.89,-1.65,1.36,-0.93,-88.15,262.65,-742.24,45508923.0,gyro,
-0.03,-0.5,0.9,-1.69,1.39,-1.01,-88.15,262.65,-742.24,45512811.0,gyro,
-0.03,-0.49,0.9,-1.66,1.45,-1.02,-95.2,262.65,-718.3,45519120.0,gyro,
-0.03,-0.49,0.89,-1.65,1.36,-1.01,-95.2,262.65,-718.3,45523009.0,gyro,
-0.03,-0.49,0.9,-1.62,1.33,-0.96,-88.15,273.3,-742.24,45528839.0,gyro,
-0.03,-0.49,0.9,-1.66,1.36,-1.04,-88.15,273.3,-742.24,45533183.0,gyro,
-0.03,-0.5,0.9,-1.63,1.37,-1.04,-98.73,262.65,-731.98,45539026.0,gyro,
-0.03,-0.5,0.89,-1.6,1.42,-1.02,-98.73,262.65,-731.98,45542916.0,gyro,
-0.03,-0.49,0.89,-1.74,1.34,-1.08,-77.57,273.3,-735.4,45549220.0,gyro,
-0.03,-0.49,0.9,-1.79,1.31,-0.96,-77.57,273.3,-735.4,45553107.0,gyro,
-0.03,-0.49,0.89,-1.72,1.31,-1.05,-84.62,266.2,-728.56,45558951.0,gyro,
-0.03,-0.5,0.89,-1.74,1.39,-1.02,-84.62,266.2,-728.56,45562824.0,gyro,
-0.03,-0.49,0.9,-1.6,1.4,-1.02,-104.01,275.07,-737.11,45569125.0,gyro,
-0.03,-0.5,0.89,-1.74,1.45,-1.01,-104.01,275.07,-737.11,45573004.0,gyro,
-0.03,-0.5,0.89,-1.6,1.46,-1.02,-88.15,262.65,-735.4,45578855.0,gyro,
-0.03,-0.49,0.9,-1.63,1.42,-0.98,-88.15,262.65,-735.4,45582737.0,gyro,
-0.03,-0.5,0.9,-1.68,1.45,-0.98,-84.62,283.95,-721.72,45589028.0,gyro,
-0.03,-0.49,0.89,-1.6,1.46,-1.02,-84.62,283.95,-721.72,45592913.0,gyro,
-0.02,-0.49,0.89,-1.68,1.39,-1.08,-88.15,269.75,-738.82,45598762.0,gyro,
-0.02,-0.49,0.9,-1.59,1.37,-1.08,-88.15,269.75,-738.82,45603097.0,gyro,
-0.03,-0.5,0.89,-1.71,1.34,-1.04,-93.44,271.52,-743.95,45608948.0,gyro,
-0.03,-0.49,0.9,-1.62,1.39,-0.95,-93.44,271.52,-743.95,45612819.0,gyro,
-0.03,-0.49,0.9,-1.53,1.39,-0.9,-100.49,278.62,-743.95,45619116.0,gyro,
-0.03,-0.5,0.89,-1.66,1.42,-1.04,-100.49,278.62,-743.95,45622993.0,gyro,
-0.03,-0.49,0.9,-1.45,1.45,-1.05,-95.2,266.2,-731.98,45628827.0,gyro,
-0.03,-0.5,0.89,-1.79,1.43,-0.96,-95.2,266.2,-731.98,45632703.0,gyro,
-0.03,-0.49,0.9,-1.48,1.39,-0.95,-89.91,267.97,-733.69,45638985.0,gyro,
-0.03,-0.49,0.9,-1.72,1.48,-0.96,-89.91,267.97,-733.69,45642856.0,gyro,
-0.03,-0.49,0.9,-1.56,1.53,-0.92,-89.91,267.97,-737.11,45649160.0,gyro,
-0.03,-0.49,0.9,-1.6,1.36,-1.04,-89.91,267.97,-737.11,45653035.0,gyro,
-0.03,-0.5,0.89,-1.62,1.36,-0.95,-95.2,262.65,-721.72,45658887.0,gyro,
-0.03,-0.5,0.9,-1.56,1.33,-0.99,-95.2,262.65,-721.72,45662765.0,gyro,
-0.03,-0.5,0.89,-1.68,1.28,-0.92,-88.15,269.75,-728.56,45669055.0,gyro,
-0.03,-0.5,0.9,-1.68,1.37,-0.93,-88.15,269.75,-728.56,45672933.0,gyro,
-0.03,-0.5,0.9,-1.56,1.43,-0.96,-93.44,264.43,-723.43,45678767.0,gyro,
-0.03,-0.5,0.89,-1.62,1.46,-1.02,-93.44,264.43,-723.43,45682646.0,gyro,
-0.03,-0.5,0.89,-1.59,1.43,-0.92,-109.3,276.85,-731.98,45688936.0,gyro,
-0.03,-0.49,0.9,-1.66,1.37,-0.9,-109.3,276.85,-731.98,45692816.0,gyro,
-0.03,-0.49,0.9,-1.66,1.37,-0.93,-95.2,291.05,-718.3,45698658.0,gyro,
-0.03,-0.5,0.9,-1.71,1.31,-0.99,-95.2,291.05,-718.3,45702997.0,gyro,
-0.03,-0.49,0.9,-1.66,1.34,-0.99,-95.2,266.2,-725.14,45708834.0,gyro,
-0.03,-0.5,0.9,-1.66,1.3,-1.05,-95.2,266.2,-725.14,45712724.0,gyro,
-0.03,-0.5,0.9,-1.65,1.27,-1.08,-84.62,259.1,-742.24,45719014.0,gyro,
-0.03,-0.5,0.89,-1.6,1.3,-1.11,-84.62,259.1,-742.24,45722874.0,gyro,
-0.03,-0.5,0.9,-1.6,1.42,-0.99,-84.62,266.2,-731.98,45728726.0,gyro,
-0.03,-0.49,0.89,-1.66,1.42,-0.96,-84.62,266.2,-731.98,45732610.0,gyro,
-0.03,-0.5,0.89,-1.69,1.51,-1.04,-95.2,276.85,-728.56,45738888.0,gyro,
-0.03,-0.49,0.89,-1.65,1.36,-1.08,-95.2,276.85,-728.56,45742770.0,gyro,
-0.02,-0.49,0.89,-1.6,1.39,-1.05,-89.91,260.88,-733.69,45748604.0,gyro,
-0.03,-0.49,0.9,-1.59,1.43,-1.13,-89.91,260.88,-733.69,45752926.0,gyro,
-0.03,-0.5,0.9,-1.6,1.34,-1.05,-104.01,271.52,-733.69,45758770.0,gyro,
-0.03,-0.49,0.89,-1.59,1.3,-1.08,-104.01,271.52,-733.69,45762664.0,gyro,
-0.03,-0.49,0.9,-1.57,1.28,-1.11,-102.25,259.1,-728.56,45768950.0,gyro,
-0.03,-0.49,0.9,-1.66,1.31,-1.14,-102.25,259.1,-728.56,45772813.0,gyro,
-0.03,-0.49,0.89,-1.56,1.34,-1.1,-89.91,271.52,-720.01,45778657.0,gyro,
-0.03,-0.49,0.89,-1.62,1.39,-0.99,-89.91,271.52,-720.01,45782528.0,gyro,
-0.03,-0.49,0.89,-1.68,1.4,-0.96,-93.44,264.43,-737.11,45788822.0,gyro,
-0.03,-0.49,0.89,-1.6,1.39,-0.98,-93.44,264.43,-737.11,45792713.0,gyro,
-0.03,-0.49,0.9,-1.57,1.4,-0.99,-86.38,257.33,-733.69,45799006.0,gyro,
-0.03,-0.49,0.9,-1.66,1.43,-0.98,-86.38,257.33,-733.69,45802868.0,gyro,
-0.03,-0.49,0.9,-1.65,1.45,-0.96,-98.73,266.2,-735.4,45808713.0,gyro,
-0.03,-0.49,0.9,-1.51,1.42,-0.92,-98.73,266.2,-735.4,45812582.0,gyro,
-0.03,-0.5,0.89,-1.68,1.4,-0.96,-96.96,267.97,-737.11,45818862.0,gyro,
-0.03,-0.49,0.9,-1.57,1.42,-1.01,-96.96,267.97,-737.11,45822738.0,gyro,
-0.03,-0.49,0.9,-1.72,1.42,-1.08,-91.67,269.75,-738.82,45828596.0,gyro,
-0.03,-0.49,0.9,-1.56,1.43,-0.98,-91.67,269.75,-738.82,45832937.0,gyro,
-0.03,-0.49,0.9,-1.71,1.33,-0.96,-91.67,280.4,-721.72,45838781.0,gyro,
-0.03,-0.49,0.89,-1.59,1.3,-0.98,-91.67,280.4,-721.72,45842662.0,gyro,
-0.03,-0.49,0.9,-1.53,1.31,-1.04,-81.1,276.85,-728.56,45848497.0,gyro,
-0.03,-0.49,0.9,-1.72,1.34,-1.08,-81.1,276.85,-728.56,45852828.0,gyro,
-0.03,-0.49,0.9,-1.54,1.36,-1.07,-91.67,259.1,-728.56,45858676.0,gyro,
-0.03,-0.49,0.9,-1.68,1.37,-0.96,-91.67,259.1,-728.56,45862554.0,gyro,
-0.03,-0.49,0.9,-1.66,1.36,-0.93,-88.15,252.0,-735.4,45868836.0,gyro,
-0.03,-0.49,0.9,-1.6,1.33,-0.93,-88.15,252.0,-735.4,45872725.0,gyro,
-0.03,-0.5,0.89,-1.72,1.34,-0.99,-96.96,264.43,-726.85,45878555.0,gyro,
-0.03,-0.49,0.9,-1.56,1.36,-1.05,-96.96,264.43,-726.85,45882428.0,gyro,
-0.03,-0.49,0.9,-1.74,1.46,-1.01,-88.15,259.1,-738.82,45888722.0,gyro,
-0.03,-0.49,0.9,-1.66,1.45,-1.04,-88.15,259.1,-738.82,45892612.0,gyro,
-0.03,-0.49,0.89,-1.77,1.39,-1.02,-104.01,275.07,-737.11,45898896.0,gyro,
-0.03,-0.49,0.9,-1.63,1.4,-0.95,-104.01,275.07,-737.11,45902771.0,gyro,
-0.03,-0.49,0.9,-1.71,1.34,-0.99,-91.67,280.4,-721.72,45908611.0,gyro,
-0.03,-0.49,0.89,-1.69,1.28,-1.02,-91.67,280.4,-721.72,45912491.0,gyro,
-0.03,-0.49,0.89,-1.71,1.31,-0.92,-79.33,267.97,-737.11,45918772.0,gyro,
-0.03,-0.49,0.89,-1.57,1.37,-0.96,-79.33,267.97,-737.11,45922647.0,gyro,
-0.03,-0.49,0.89,-1.68,1.37,-1.01,-74.04,280.4,-735.4,45928480.0,gyro,
-0.03,-0.49,0.89,-1.65,1.39,-1.04,-74.04,280.4,-735.4,45932800.0,gyro,
-0.03,-0.49,0.89,-1.66,1.4,-1.01,-89.91,275.07,-726.85,45938644.0,gyro,
-0.03,-0.49,0.9,-1.53,1.37,-0.98,-89.91,275.07,-726.85,45942514.0,gyro,
-0.03,-0.5,0.89,-1.59,1.37,-1.04,-105.78,259.1,-742.24,45948810.0,gyro,
-0.03,-0.5,0.9,-1.65,1.4,-1.01,-105.78,259.1,-742.24,45952672.0,gyro,
-0.03,-0.49,0.9,-1.6,1.43,-1.01,-109.3,287.5,-725.14,45958510.0,gyro,
-0.03,-0.5,0.9,-1.63,1.51,-1.01,-109.3,287.5,-725.14,45962381.0,gyro,
-0.03,-0.5,0.9,-1.59,1.36,-1.02,-79.33,278.62,-730.27,45968673.0,gyro,
-0.03,-0.49,0.9,-1.71,1.43,-0.96,-79.33,278.62,-730.27,45972548.0,gyro,
-0.03,-0.49,0.9,-1.6,1.34,-0.98,-89.91,275.07,-737.11,45978382.0,gyro,
-0.03,-0.49,0.9,-1.66,1.4,-0.99,-89.91,275.07,-737.11,45982722.0,gyro,
-0.03,-0.49,0.89,-1.66,1.4,-1.04,-109.3,269.75,-742.24,45988560.0,gyro,
-0.03,-0.49,0.9,-1.77,1.36,-1.08,-109.3,269.75,-742.24,45992454.0,gyro,
-0.03,-0.49,0.9,-1.68,1.36,-0.98,-88.15,273.3,-728.56,45998743.0,gyro,
-0.03,-0.5,0.9,-1.68,1.39,-0.87,-88.15,273.3,-728.56,46002627.0,gyro,
-0.03,-0.5,0.9,-1.71,1.39,-0.95,-93.44,267.97,-723.43,46008471.0,gyro,
-0.03,-0.5,0.9,-1.71,1.4,-0.92,-93.44,267.97,-723.43,46012343.0,gyro,
-0.03,-0.49,0.9,-1.65,1.39,-0.99,-91.67,269.75,-728.56,46018634.0,gyro,
-0.03,-0.5,0.9,-1.72,1.33,-0.98,-91.67,269.75,-728.56,46022504.0,gyro,
-0.03,-0.49,0.89,-1.6,1.4,-0.98,-98.73,273.3,-728.56,46028332.0,gyro,
-0.03,-0.49,0.9,-1.74,1.33,-1.07,-98.73,273.3,-728.56,46032670.0,gyro,
-0.03,-0.49,0.9,-1.6,1.34,-0.98,-81.1,266.2,-738.82,46038514.0,gyro,
-0.03,-0.49,0.9,-1.79,1.4,-0.96,-81.1,266.2,-738.82,46042399.0,gyro,
-0.03,-0.49,0.9,-1.51,1.42,-0.93,-93.44,282.17,-723.43,46048702.0,gyro,
-0.03,-0.49,0.89,-1.72,1.48,-0.93,-93.44,282.17,-723.43,46052576.0,gyro,
-0.03,-0.49,0.9,-1.66,1.39,-1.02,-91.67,273.3,-731.98,46058411.0,gyro,
-0.03,-0.49,0.9,-1.54,1.33,-0.93,-91.67,273.3,-731.98,46062279.0,gyro,
-0.03,-0.5,0.89,-1.72,1.36,-0.96,-102.25,259.1,-721.72,46068569.0,gyro,
-0.03,-0.5,0.9,-1.42,1.43,-0.99,-102.25,259.1,-721.72,46072444.0,gyro,
-0.03,-0.49,0.89,-1.65,1.42,-0.96,-93.44,275.07,-730.27,46078277.0,gyro,
-0.03,-0.49,0.9,-1.57,1.43,-0.84,-93.44,275.07,-730.27,46082600.0,gyro,
-0.03,-0.49,0.9,-1.54,1.43,-0.89,-91.67,276.85,-745.67,46088427.0,gyro,
-0.03,-0.5,0.89,-1.88,1.4,-0.9,-91.67,276.85,-745.67,46092301.0,gyro,
-0.03,-0.49,0.9,-1.48,1.4,-0.85,-93.44,275.07,-723.43,46098591.0,gyro,
-0.03,-0.5,0.89,-1.86,1.39,-1.02,-93.44,275.07,-723.43,46102467.0,gyro,
-0.03,-0.5,0.9,-1.4,1.42,-1.01,-89.91,275.07,-726.85,46108309.0,gyro,
-0.03,-0.5,0.9,-1.65,1.3,-1.04,-89.91,275.07,-726.85,46112183.0,gyro,
-0.03,-0.5,0.9,-1.56,1.37,-0.98,-96.96,275.07,-747.38,46118479.0,gyro,
-0.03,-0.49,0.9,-1.63,1.36,-0.92,-96.96,275.07,-747.38,46122360.0,gyro,
-0.03,-0.5,0.89,-1.83,1.42,-1.02,-98.73,273.3,-728.56,46128675.0,gyro,
-0.03,-0.49,0.9,-1.63,1.45,-1.07,-96.96,267.97,-730.27,46133560.0,gyro,
-0.03,-0.5,0.89,-1.82,1.39,-1.08,-96.96,267.97,-730.27,46137478.0,gyro,
-0.03,-0.49,0.9,-1.68,1.39,-1.07,-96.96,267.97,-730.27,46142260.0,gyro,
-0.03,-0.5,0.9,-1.72,1.36,-0.99,-79.33,275.07,-740.53,46148554.0,gyro,
-0.03,-0.5,0.9,-1.65,1.33,-0.95,-105.78,273.3,-735.4,46153444.0,gyro,
-0.03,-0.49,0.9,-1.53,1.36,-0.95,-105.78,273.3,-735.4,46157364.0,gyro,
-0.03,-0.5,0.89,-1.69,1.33,-0.96,-105.78,273.3,-735.4,46162140.0,gyro,
-0.03,-0.49,0.89,-1.59,1.42,-0.99,-86.38,278.62,-720.01,46168420.0,gyro,
-0.03,-0.49,0.9,-1.72,1.36,-1.07,-82.86,289.27,-730.27,46173287.0,gyro,
-0.03,-0.49,0.89,-1.77,1.4,-1.04,-82.86,289.27,-730.27,46177212.0,gyro,
-0.03,-0.49,0.89,-1.71,1.42,-1.04,-88.15,262.65,-731.98,46183453.0,gyro,
-0.03,-0.49,0.89,-1.57,1.4,-0.96,-88.15,262.65,-731.98,46187376.0,gyro,
-0.03,-0.5,0.89,-1.62,1.42,-0.9,-88.15,262.65,-731.98,46192177.0,gyro,
-0.03,-0.49,0.9,-1.53,1.43,-0.92,-91.67,273.3,-738.82,46198461.0,gyro,
-0.03,-0.49,0.9,-1.54,1.42,-0.96,-96.96,275.07,-726.85,46203354.0,gyro,
-0.03,-0.49,0.9,-1.62,1.45,-1.01,-96.96,275.07,-726.85,46207258.0,gyro,
-0.03,-0.49,0.9,-1.72,1.37,-0.98,-82.86,275.07,-720.01,46213496.0,gyro,
-0.03,-0.49,0.9,-1.66,1.4,-0.99,-82.86,275.07,-720.01,46217407.0,gyro,
-0.03,-0.49,0.9,-1.65,1.43,-1.02,-95.2,283.95,-731.98,46223214.0,gyro,
-0.03,-0.5,0.89,-1.68,1.37,-0.96,-95.2,283.95,-731.98,46227131.0,gyro,
-0.03,-0.49,0.89,-1.57,1.37,-0.89,-100.49,282.17,-733.69,46233379.0,gyro,
-0.03,-0.49,0.9,-1.56,1.46,-0.98,-100.49,282.17,-733.69,46237313.0,gyro,
-0.03,-0.49,0.9,-1.48,1.43,-0.98,-95.2,262.65,-721.72,46243113.0,gyro,
-0.03,-0.49,0.9,-1.6,1.5,-1.04,-95.2,262.65,-721.72,46247482.0,gyro,
-0.03,-0.49,0.9,-1.56,1.42,-1.07,-88.15,255.55,-731.98,46253277.0,gyro,
-0.03,-0.49,0.9,-1.68,1.39,-1.07,-88.15,255.55,-731.98,46257217.0,gyro,
-0.03,-0.49,0.9,-1.65,1.43,-1.07,-77.57,276.85,-742.24,46263471.0,gyro,
-0.03,-0.49,0.9,-1.6,1.48,-1.01,-77.57,276.85,-742.24,46267379.0,gyro,
-0.03,-0.5,0.9,-1.63,1.42,-0.98,-98.73,276.85,-728.56,46273193.0,gyro,
-0.03,-0.49,0.9,-1.62,1.36,-1.04,-98.73,276.85,-728.56,46277119.0,gyro,
-0.03,-0.49,0.9,-1.66,1.4,-1.02,-89.91,267.97,-720.01,46283363.0,gyro,
-0.03,-0.49,0.9,-1.68,1.4,-1.08,-89.91,267.97,-720.01,46287271.0,gyro,
-0.03,-0.49,0.9,-1.63,1.4,-1.01,-107.54,278.62,-726.85,46293076.0,gyro,
-0.03,-0.49,0.9,-1.65,1.3,-1.05,-107.54,278.62,-726.85,46297453.0,gyro,
-0.03,-0.49,0.9,-1.6,1.33,-0.92,-96.96,264.43,-730.27,46303269.0,gyro,
-0.03,-0.5,0.89,-1.75,1.37,-1.01,-96.96,264.43,-730.27,46307196.0,gyro,
-0.03,-0.49,0.89,-1.66,1.42,-1.02,-91.67,269.75,-735.4,46313440.0,gyro,
-0.03,-0.49,0.89,-1.75,1.37,-0.89,-91.67,269.75,-735.4,46317360.0,gyro,
-0.03,-0.49,0.89,-1.8,1.39,-0.98,-88.15,252.0,-735.4,46323174.0,gyro,
-0.03,-0.49,0.89,-1.74,1.4,-0.98,-88.15,252.0,-735.4,46327088.0,gyro,
-0.03,-0.5,0.89,-1.71,1.43,-0.96,-88.15,255.55,-725.14,46333347.0,gyro,
-0.03,-0.5,0.89,-1.66,1.45,-1.02,-88.15,255.55,-725.14,46337253.0,gyro,
-0.03,-0.5,0.89,-1.62,1.37,-0.95,-82.86,267.97,-730.27,46343058.0,gyro,
-0.03,-0.5,0.9,-1.62,1.4,-0.93,-82.86,267.97,-730.27,46346989.0,gyro,
-0.03,-0.49,0.9,-1.59,1.43,-1.02,-102.25,276.85,-738.82,46353236.0,gyro,
-0.02,-0.49,0.89,-1.69,1.37,-0.98,-102.25,276.85,-738.82,46357158.0,gyro,
-0.03,-0.49,0.9,-1.69,1.33,-1.01,-89.91,271.52,-740.53,46362960.0,gyro,
-0.03,-0.5,0.89,-1.75,1.42,-1.04,-89.91,271.52,-740.53,46367320.0,gyro,
-0.03,-0.49,0.9,-1.57,1.43,-0.98,-95.2,273.3,-728.56,46373115.0,gyro,
-0.03,-0.49,0.89,-1.65,1.37,-0.98,-95.2,273.3,-728.56,46377043.0,gyro,
-0.03,-0.5,0.9,-1.56,1.39,-1.01,-82.86,264.43,-726.85,46383285.0,gyro,
-0.03,-0.5,0.9,-1.53,1.4,-0.95,-82.86,264.43,-726.85,46387208.0,gyro,
-0.03,-0.5,0.9,-1.53,1.45,-0.92,-95.2,262.65,-731.98,46393009.0,gyro,
-0.03,-0.49,0.9,-1.45,1.5,-0.93,-95.2,262.65,-731.98,46397364.0,gyro,
-0.03,-0.5,0.9,-1.57,1.43,-1.02,-98.73,273.3,-731.98,46403183.0,gyro,
-0.03,-0.5,0.9,-1.51,1.4,-1.04,-98.73,273.3,-731.98,46407114.0,gyro,
-0.03,-0.49,0.9,-1.71,1.45,-0.98,-98.73,269.75,-749.09,46412918.0,gyro,
-0.03,-0.49,0.89,-1.62,1.43,-0.99,-98.73,269.75,-749.09,46417285.0,gyro,
-0.03,-0.49,0.9,-1.68,1.42,-1.01,-84.62,266.2,-721.72,46423090.0,gyro,
-0.03,-0.5,0.9,-1.68,1.36,-0.96,-84.62,266.2,-721.72,46427010.0,gyro,
-0.03,-0.5,0.9,-1.6,1.36,-0.87,-96.96,264.43,-737.11,46433265.0,gyro,
-0.03,-0.5,0.9,-1.74,1.3,-0.98,-96.96,264.43,-737.11,46437193.0,gyro,
-0.03,-0.49,0.9,-1.66,1.28,-1.05,-96.96,282.17,-733.69,46442993.0,gyro,
-0.03,-0.5,0.9,-1.62,1.36,-1.07,-96.96,282.17,-733.69,46446908.0,gyro,
-0.03,-0.5,0.9,-1.74,1.34,-0.96,-100.49,271.52,-730.27,46453184.0,gyro,
-0.03,-0.49,0.9,-1.65,1.45,-1.02,-100.49,271.52,-730.27,46457106.0,gyro,
-0.03,-0.5,0.9,-1.77,1.5,-0.98,-89.91,271.52,-733.69,46462900.0,gyro,
-0.03,-0.49,0.89,-1.72,1.42,-0.99,-89.91,271.52,-733.69,46467270.0,gyro,
-0.03,-0.5,0.89,-1.68,1.43,-0.99,-86.38,267.97,-726.85,46473061.0,gyro,
-0.03,-0.49,0.9,-1.59,1.34,-0.99,-86.38,267.97,-726.85,46476986.0,gyro,
-0.03,-0.5,0.89,-1.69,1.33,-0.98,-100.49,267.97,-723.43,46483234.0,gyro,
-0.03,-0.49,0.89,-1.71,1.34,-1.01,-100.49,267.97,-723.43,46487161.0,gyro,
-0.03,-0.49,0.9,-1.65,1.4,-1.01,-95.2,280.4,-728.56,46492958.0,gyro,
-0.03,-0.5,0.89,-1.71,1.24,-1.04,-95.2,280.4,-728.56,46496868.0,gyro,
-0.03,-0.49,0.89,-1.75,1.31,-1.01,-98.73,255.55,-738.82,46503134.0,gyro,
-0.03,-0.49,0.89,-1.72,1.37,-1.08,-98.73,255.55,-738.82,46507054.0,gyro,
-0.03,-0.5,0.89,-1.65,1.37,-0.95,-95.2,287.5,-718.3,46512843.0,gyro,
-0.03,-0.5,0.89,-1.65,1.37,-1.01,-95.2,287.5,-718.3,46517218.0,gyro,
-0.03,-0.5,0.9,-1.46,1.46,-0.98,-95.2,252.0,-728.56,46523022.0,gyro,
-0.03,-0.5,0.9,-1.43,1.54,-1.02,-95.2,252.0,-728.56,46526942.0,gyro,
-0.03,-0.5,0.89,-1.66,1.45,-1.05,-96.96,267.97,-730.27,46533213.0,gyro,
-0.03,-0.49,0.9,-1.54,1.46,-0.93,-96.96,267.97,-730.27,46537130.0,gyro,
-0.03,-0.5,0.9,-1.65,1.5,-0.9,-93.44,282.17,-737.11,46542924.0,gyro,
-0.03,-0.49,0.9,-1.57,1.48,-0.96,-93.44,282.17,-737.11,46546845.0,gyro,
-0.03,-0.5,0.9,-1.71,1.43,-0.98,-89.91,271.52,-740.53,46553104.0,gyro,
-0.03,-0.49,0.9,-1.56,1.48,-0.93,-89.91,271.52,-740.53,46557025.0,gyro,
-0.03,-0.49,0.9,-1.66,1.45,-0.89,-102.25,255.55,-738.82,46562809.0,gyro,
-0.03,-0.49,0.9,-1.77,1.4,-0.92,-102.25,255.55,-738.82,46567191.0,gyro,
-0.03,-0.49,0.9,-1.63,1.31,-0.93,-95.2,273.3,-725.14,46572987.0,gyro,
-0.03,-0.5,0.9,-1.72,1.34,-0.99,-95.2,273.3,-725.14,46576896.0,gyro,
-0.03,-0.5,0.9,-1.71,1.42,-0.95,-104.01,271.52,-733.69,46583170.0,gyro,
-0.03,-0.5,0.9,-1.65,1.46,-0.96,-104.01,271.52,-733.69,46587088.0,gyro,
-0.03,-0.49,0.9,-1.56,1.45,-0.96,-96.96,250.23,-720.01,46592880.0,gyro,
-0.03,-0.5,0.9,-1.66,1.4,-0.96,-96.96,250.23,-720.01,46596813.0,gyro,
-0.03,-0.49,0.9,-1.77,1.43,-1.05,-104.01,264.43,-726.85,46603064.0,gyro,
-0.03,-0.49,0.9,-1.72,1.4,-0.96,-104.01,264.43,-726.85,46606982.0,gyro,
-0.03,-0.49,0.89,-1.77,1.39,-1.05,-86.38,260.88,-723.43,46612772.0,gyro,
-0.03,-0.49,0.9,-1.66,1.36,-1.04,-86.38,260.88,-723.43,46617151.0,gyro,
-0.03,-0.49,0.9,-1.83,1.34,-1.1,-104.01,267.97,-750.8,46622953.0,gyro,
-0.03,-0.49,0.9,-1.6,1.36,-1.04,-104.01,267.97,-750.8,46626866.0,gyro,
-0.03,-0.5,0.89,-1.65,1.3,-0.96,-84.62,262.65,-731.98,46632672.0,gyro,
-0.03,-0.49,0.89,-1.63,1.33,-0.95,-84.62,262.65,-731.98,46637040.0,gyro,
-0.03,-0.49,0.89,-1.6,1.34,-0.93,-89.91,260.88,-733.69,46642829.0,gyro,
-0.03,-0.49,0.89,-1.74,1.31,-0.96,-89.91,260.88,-733.69,46646769.0,gyro,
-0.03,-0.49,0.89,-1.75,1.4,-0.98,-95.2,276.85,-731.98,46653033.0,gyro,
-0.03,-0.5,0.89,-1.65,1.36,-0.98,-95.2,276.85,-731.98,46656948.0,gyro,
-0.03,-0.49,0.89,-1.59,1.37,-1.04,-89.91,264.43,-743.95,46662741.0,gyro,
-0.03,-0.5,0.89,-1.53,1.36,-1.02,-89.91,264.43,-743.95,46666668.0,gyro,
-0.03,-0.49,0.9,-1.48,1.42,-1.01,-93.44,267.97,-733.69,46672928.0,gyro,
-0.03,-0.49,0.9,-1.54,1.43,-0.99,-93.44,267.97,-733.69,46676843.0,gyro,
-0.03,-0.49,0.9,-1.53,1.46,-1.01,-105.78,273.3,-728.56,46682661.0,gyro,
-0.03,-0.5,0.9,-1.57,1.4,-1.02,-105.78,273.3,-728.56,46687030.0,gyro,
-0.03,-0.49,0.9,-1.62,1.4,-1.05,-93.44,264.43,-740.53,46692836.0,gyro,
