acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time
1.0109283451671351,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.08739754098360653,0.12849897540983607,-408.22765600603543,366.43265322608346,-691.9991991495264,0.0
1.0109283451671351,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.08739754098360653,0.12849897540983607,-408.22765600603543,366.43265322608346,-691.9991991495264,0.001898
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.027397540983606028,0.008498975409836065,-377.1940251696429,350.49458700592874,-759.7528022507182,0.00531
1.0109283451671351,0.02528139678480492,0.00937864998733659,0.014592725409841023,0.08739754098360653,-0.11150102459016394,-377.1940251696429,350.49458700592874,-759.7528022507182,0.007534
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.20739754098360574,0.06849897540983606,-377.1940251696429,350.49458700592874,-759.7528022507182,0.010017
1.0009687967819922,0.02528139678480492,0.00937864998733659,0.014592725409841023,0.08739754098360653,-0.05150102459016393,-377.1940251696429,350.49458700592874,-759.7528022507182,0.01254
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.027397540983606028,0.008498975409836065,-430.56563775972313,350.89159100351674,-675.1524300070249,0.015307
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.027397540983606028,0.008498975409836065,-430.56563775972313,350.89159100351674,-675.1524300070249,0.016896
1.0009687967819922,0.015320765018799892,0.00937864998733659,-0.05540727459015926,0.08739754098360653,0.06849897540983606,-430.56563775972313,350.89159100351674,-675.1524300070249,0.019995
1.0009687967819922,0.015320765018799892,0.00937864998733659,-0.05540727459015926,0.027397540983606028,-0.17150102459016392,-430.56563775972313,350.89159100351674,-675.1524300070249,0.022523
1.0009687967819922,0.015320765018799892,0.00937864998733659,-0.05540727459015926,0.08739754098360653,-0.05150102459016393,-414.42547779798355,335.02452809093063,-685.3357247124258,0.025325
1.0009687967819922,0.015320765018799892,0.00937864998733659,-0.05540727459015926,0.14739754098360613,0.008498975409836065,-414.42547779798355,335.02452809093063,-685.3357247124258,0.027509
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.027397540983606028,-0.05150102459016393,-414.42547779798355,335.02452809093063,-685.3357247124258,0.030016
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.027397540983606028,-0.05150102459016393,-414.42547779798355,335.02452809093063,-685.3357247124258,0.031908
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.08739754098360653,0.06849897540983606,-420.6652926876125,335.0870733596684,-685.0557905876743,0.035309
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.027397540983606028,0.008498975409836065,-420.6652926876125,335.0870733596684,-685.0557905876743,0.037504
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.14739754098360613,-0.05150102459016393,-420.6652926876125,335.0870733596684,-685.0557905876743,0.040011
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.014592725409841023,0.14739754098360613,0.06849897540983606,-420.6652926876125,335.0870733596684,-685.0557905876743,0.042512
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.014592725409841023,0.14739754098360613,0.06849897540983606,-426.08334094985906,335.173225564129,-703.7860938164695,0.045314
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.014592725409841023,0.14739754098360613,0.06849897540983606,-426.08334094985906,335.173225564129,-703.7860938164695,0.046898
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.014592725409841023,0.08739754098360653,0.008498975409836065,-426.08334094985906,335.173225564129,-703.7860938164695,0.049999
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.014592725409841023,0.027397540983606028,0.008498975409836065,-426.08334094985906,335.173225564129,-703.7860938164695,0.052503
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.014592725409841023,-0.03260245901639358,-0.11150102459016394,-429.1424626288294,369.8305639503964,-713.1960366927169,0.055324
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.07459272540983974,-0.03260245901639358,0.06849897540983606,-429.1424626288294,369.8305639503964,-713.1960366927169,0.057504
0.9910092483968496,0.005360133252794868,0.00937864998733659,0.07459272540983974,-0.03260245901639358,0.008498975409836065,-429.1424626288294,369.8305639503964,-713.1960366927169,0.059999
0.9910092483968496,0.005360133252794868,0.00937864998733659,0.07459272540983974,-0.03260245901639358,0.008498975409836065,-429.1424626288294,369.8305639503964,-713.1960366927169,0.061896
0.9910092483968496,0.005360133252794868,0.019286181536805808,0.13459272540983847,-0.03260245901639358,-0.05150102459016393,-405.1685343270651,331.7753148398159,-682.5892562732789,0.065322
0.9910092483968496,0.005360133252794868,0.019286181536805808,0.07459272540983974,-0.03260245901639358,-0.05150102459016393,-405.1685343270651,331.7753148398159,-682.5892562732789,0.067521
1.0009687967819922,0.005360133252794868,0.019286181536805808,0.07459272540983974,0.027397540983606028,0.008498975409836065,-405.1685343270651,331.7753148398159,-682.5892562732789,0.070005
1.0009687967819922,-0.004600498513210158,0.019286181536805808,0.19459272540984074,0.08739754098360653,-0.05150102459016393,-405.1685343270651,331.7753148398159,-682.5892562732789,0.072521
1.0009687967819922,-0.004600498513210158,0.019286181536805808,0.19459272540984074,0.08739754098360653,-0.05150102459016393,-417.2361180016967,344.50478825902655,-694.7128114246825,0.075323
1.0009687967819922,-0.004600498513210158,0.019286181536805808,0.19459272540984074,0.08739754098360653,-0.05150102459016393,-417.2361180016967,344.50478825902655,-694.7128114246825,0.076909
1.0009687967819922,-0.004600498513210158,0.019286181536805808,0.19459272540984074,0.08739754098360653,0.008498975409836065,-417.2361180016967,344.50478825902655,-694.7128114246825,0.079998
0.9910092483968496,-0.004600498513210158,0.019286181536805808,0.19459272540984074,0.027397540983606028,0.008498975409836065,-417.2361180016967,344.50478825902655,-694.7128114246825,0.082505
1.0009687967819922,-0.004600498513210158,0.019286181536805808,0.19459272540984074,0.027397540983606028,0.008498975409836065,-419.6539937013758,341.4044424410796,-710.4159513990231,0.085305
1.0009687967819922,-0.004600498513210158,0.019286181536805808,0.13459272540983847,-0.03260245901639358,0.008498975409836065,-419.6539937013758,341.4044424410796,-710.4159513990231,0.08751
1.0009687967819922,-0.004600498513210158,0.019286181536805808,0.07459272540983974,-0.03260245901639358,-0.05150102459016393,-419.6539937013758,341.4044424410796,-710.4159513990231,0.090015
1.0009687967819922,-0.004600498513210158,0.019286181536805808,0.07459272540983974,-0.03260245901639358,-0.05150102459016393,-419.6539937013758,341.4044424410796,-710.4159513990231,0.091908
1.0009687967819922,0.005360133252794868,0.019286181536805808,0.07459272540983974,0.027397540983606028,-0.11150102459016394,-432.6537149947234,341.51349677250005,-697.1718811519183,0.095325
1.0009687967819922,0.005360133252794868,0.019286181536805808,0.07459272540983974,0.08739754098360653,-0.11150102459016394,-432.6537149947234,341.51349677250005,-697.1718811519183,0.097523
1.0009687967819922,0.005360133252794868,0.019286181536805808,0.13459272540983847,0.08739754098360653,0.008498975409836065,-432.6537149947234,341.51349677250005,-697.1718811519183,0.099993
0.9910092483968496,0.005360133252794868,0.00937864998733659,0.19459272540984074,0.08739754098360653,0.008498975409836065,-432.6537149947234,341.51349677250005,-697.1718811519183,0.102508
0.9910092483968496,0.005360133252794868,0.00937864998733659,0.19459272540984074,0.027397540983606028,0.008498975409836065,-426.26961707631716,354.0474237358909,-703.8107247027442,0.105311
0.9910092483968496,0.005360133252794868,0.00937864998733659,0.19459272540984074,0.027397540983606028,0.008498975409836065,-426.26961707631716,354.0474237358909,-703.8107247027442,0.106898
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.19459272540984074,0.027397540983606028,0.06849897540983606,-426.26961707631716,354.0474237358909,-703.8107247027442,0.110004
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.13459272540983847,0.14739754098360613,0.06849897540983606,-426.26961707631716,354.0474237358909,-703.8107247027442,0.112505
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.07459272540983974,0.08739754098360653,0.008498975409836065,-416.6175835194942,363.4027633264808,-713.7469189739477,0.115312
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.13459272540983847,0.08739754098360653,0.008498975409836065,-416.6175835194942,363.4027633264808,-713.7469189739477,0.117504
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.07459272540983974,0.027397540983606028,0.008498975409836065,-416.6175835194942,363.4027633264808,-713.7469189739477,0.119999
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.07459272540983974,0.027397540983606028,0.008498975409836065,-416.6175835194942,363.4027633264808,-713.7469189739477,0.121897
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.027397540983606028,-0.05150102459016393,-423.7267399484532,344.55925291818846,-688.1091240156551,0.125321
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.08739754098360653,-0.05150102459016393,-423.7267399484532,344.55925291818846,-688.1091240156551,0.127518
1.0009687967819922,0.005360133252794868,0.00937864998733659,0.07459272540983974,0.14739754098360613,-0.05150102459016393,-423.7267399484532,344.55925291818846,-688.1091240156551,0.13001
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.14739754098360613,0.008498975409836065,-423.7267399484532,344.55925291818846,-688.1091240156551,0.132499
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.08739754098360653,0.008498975409836065,-396.16007233140385,353.70317980687287,-679.8756439981227,0.135305
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.08739754098360653,0.008498975409836065,-396.16007233140385,353.70317980687287,-679.8756439981227,0.136903
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.08739754098360653,0.008498975409836065,-396.16007233140385,353.70317980687287,-679.8756439981227,0.139998
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.027397540983606028,0.008498975409836065,-396.16007233140385,353.70317980687287,-679.8756439981227,0.142507
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.08739754098360653,0.008498975409836065,-411.6768729830999,331.82992698551084,-675.9668408044485,0.14531
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.08739754098360653,0.008498975409836065,-411.6768729830999,331.82992698551084,-675.9668408044485,0.147509
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.14739754098360613,0.008498975409836065,-411.6768729830999,331.82992698551084,-675.9668408044485,0.149996
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.14739754098360613,0.008498975409836065,-411.6768729830999,331.82992698551084,-675.9668408044485,0.15189
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.027397540983606028,0.008498975409836065,-425.3606080211766,316.29765018128296,-716.4284357756698,0.155311
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.19459272540984074,0.08739754098360653,-0.05150102459016393,-425.3606080211766,316.29765018128296,-716.4284357756698,0.157521
1.0009687967819922,0.015320765018799892,0.019286181536805808,0.07459272540983974,0.027397540983606028,-0.05150102459016393,-425.3606080211766,316.29765018128296,-716.4284357756698,0.160005
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.027397540983606028,-0.05150102459016393,-425.3606080211766,316.29765018128296,-716.4284357756698,0.162518
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.027397540983606028,-0.05150102459016393,-426.12533404754,366.64389596801954,-710.1696341288185,0.165316
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.027397540983606028,-0.05150102459016393,-426.12533404754,366.64389596801954,-710.1696341288185,0.166901
1.0009687967819922,0.015320765018799892,0.00937864998733659,-0.05540727459015926,0.027397540983606028,0.008498975409836065,-426.12533404754,366.64389596801954,-710.1696341288185,0.169997
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.08739754098360653,0.06849897540983606,-426.12533404754,366.64389596801954,-710.1696341288185,0.172504
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.08739754098360653,0.008498975409836065,-404.1379537402362,363.2776727890053,-714.3067872234508,0.175295
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.07459272540983974,0.14739754098360613,-0.11150102459016394,-404.1379537402362,363.2776727890053,-714.3067872234508,0.177508
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.08739754098360653,-0.11150102459016394,-404.1379537402362,363.2776727890053,-714.3067872234508,0.18001
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.08739754098360653,-0.11150102459016394,-404.1379537402362,363.2776727890053,-714.3067872234508,0.181905
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.027397540983606028,-0.05150102459016393,-444.844778716427,366.8315317742328,-709.3298317545639,0.185315
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.13459272540983847,0.14739754098360613,-0.05150102459016393,-444.844778716427,366.8315317742328,-709.3298317545639,0.187521
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.027397540983606028,0.008498975409836065,-444.844778716427,366.8315317742328,-709.3298317545639,0.189996
1.0009687967819922,0.015320765018799892,0.00937864998733659,0.014592725409841023,0.027397540983606028,0.008498975409836065,-444.844778716427,366.8315317742328,-709.3298317545639,0.192508
