acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time,sensor,dir
0.01,0.06,1.03,-1.54,1.11,-1.22,-389.61,179.24,-754.22,19661929.0,gyro,
0.01,0.06,1.03,-1.5,1.22,-1.22,-389.61,179.24,-754.22,19665886.0,gyro,
0.01,0.06,1.03,-1.51,1.3,-1.1,-391.38,184.57,-745.67,19672188.0,gyro,
0.01,0.06,1.03,-1.48,1.27,-1.11,-391.38,184.57,-745.67,19676146.0,gyro,
0.01,0.06,1.03,-1.48,1.27,-1.04,-371.98,189.89,-743.95,19681991.0,gyro,
0.01,0.06,1.03,-1.5,1.3,-1.16,-371.98,189.89,-743.95,19685946.0,gyro,
0.01,0.06,1.03,-1.57,1.27,-1.17,-380.8,184.57,-745.67,19691781.0,gyro,
0.01,0.06,1.03,-1.51,1.33,-1.1,-380.8,184.57,-745.67,19695744.0,gyro,
0.01,0.06,1.03,-1.51,1.27,-1.05,-382.56,172.14,-754.22,19702027.0,gyro,
0.01,0.06,1.03,-1.57,1.3,-1.21,-382.56,172.14,-754.22,19705988.0,gyro,
0.01,0.06,1.03,-1.51,1.22,-1.21,-384.32,163.27,-745.67,19711820.0,gyro,
0.01,0.06,1.03,-1.6,1.24,-1.16,-384.32,163.27,-745.67,19715777.0,gyro,
0.01,0.06,1.03,-1.48,1.22,-1.11,-386.09,168.59,-743.95,19722081.0,gyro,
0.01,0.06,1.03,-1.48,1.27,-1.11,-386.09,168.59,-743.95,19726041.0,gyro,
0.01,0.06,1.03,-1.43,1.28,-1.14,-384.32,181.02,-755.93,19731878.0,gyro,
0.01,0.06,1.03,-1.5,1.22,-1.1,-384.32,181.02,-755.93,19735836.0,gyro,
0.01,0.06,1.03,-1.48,1.22,-1.11,-384.32,166.82,-745.67,19741683.0,gyro,
0.01,0.06,1.03,-1.46,1.25,-1.21,-384.32,166.82,-745.67,19746096.0,gyro,
0.01,0.06,1.03,-1.45,1.22,-1.19,-391.38,166.82,-752.51,19751941.0,gyro,
0.01,0.06,1.03,-1.48,1.27,-1.22,-391.38,166.82,-752.51,19755895.0,gyro,
0.01,0.06,1.03,-1.48,1.28,-1.17,-394.9,173.92,-749.09,19761723.0,gyro,
0.01,0.06,1.03,-1.45,1.25,-1.13,-394.9,173.92,-749.09,19765679.0,gyro,
0.01,0.06,1.03,-1.5,1.27,-1.13,-379.04,175.69,-750.8,19771969.0,gyro,
0.01,0.06,1.03,-1.43,1.27,-1.14,-379.04,175.69,-750.8,19775931.0,gyro,
0.01,0.06,1.03,-1.48,1.33,-1.21,-382.56,172.14,-750.8,19781750.0,gyro,
0.01,0.06,1.03,-1.46,1.22,-1.17,-382.56,172.14,-750.8,19785705.0,gyro,
0.01,0.06,1.03,-1.53,1.13,-1.21,-387.85,177.47,-745.67,19791990.0,gyro,
0.01,0.06,1.03,-1.51,1.27,-1.22,-387.85,177.47,-745.67,19795947.0,gyro,
0.01,0.06,1.03,-1.48,1.34,-1.21,-394.9,173.92,-752.51,19801783.0,gyro,
0.01,0.06,1.03,-1.42,1.37,-1.24,-394.9,173.92,-752.51,19805733.0,gyro,
0.01,0.06,1.03,-1.5,1.31,-1.22,-386.09,182.79,-754.22,19811563.0,gyro,
0.01,0.06,1.03,-1.62,1.27,-1.28,-386.09,182.79,-754.22,19815989.0,gyro,
0.01,0.06,1.03,-1.62,1.28,-1.19,-380.8,184.57,-752.51,19821799.0,gyro,
0.01,0.06,1.03,-1.57,1.33,-1.14,-380.8,184.57,-752.51,19825765.0,gyro,
0.01,0.06,1.03,-1.48,1.39,-1.19,-384.32,152.62,-759.35,19831576.0,gyro,
0.01,0.06,1.03,-1.51,1.28,-1.11,-384.32,152.62,-759.35,19835987.0,gyro,
0.01,0.06,1.03,-1.53,1.33,-1.08,-384.32,170.37,-749.09,19841817.0,gyro,
0.01,0.06,1.03,-1.53,1.31,-1.17,-384.32,170.37,-749.09,19845775.0,gyro,
0.01,0.06,1.03,-1.46,1.28,-1.1,-380.8,173.92,-752.51,19851605.0,gyro,
0.01,0.06,1.03,-1.45,1.3,-1.14,-380.8,173.92,-752.51,19855555.0,gyro,
0.01,0.06,1.04,-1.4,1.34,-1.16,-377.27,173.92,-742.24,19861840.0,gyro,
0.01,0.06,1.04,-1.5,1.28,-1.08,-377.27,173.92,-742.24,19865789.0,gyro,
0.01,0.06,1.04,-1.51,1.27,-1.14,-382.56,179.24,-740.53,19871624.0,gyro,
0.01,0.06,1.03,-1.5,1.19,-1.19,-382.56,179.24,-740.53,19875578.0,gyro,
0.01,0.06,1.03,-1.45,1.21,-1.27,-384.32,188.11,-745.67,19881849.0,gyro,
0.01,0.06,1.03,-1.54,1.16,-1.19,-384.32,188.11,-745.67,19885828.0,gyro,
0.01,0.06,1.03,-1.53,1.19,-1.16,-382.56,172.14,-747.38,19891661.0,gyro,
0.01,0.06,1.04,-1.48,1.21,-1.14,-382.56,172.14,-747.38,19895621.0,gyro,
0.01,0.06,1.03,-1.56,1.31,-1.14,-380.8,177.47,-749.09,19901907.0,gyro,
0.01,0.06,1.03,-1.46,1.31,-1.25,-380.8,177.47,-749.09,19905865.0,gyro,
0.01,0.06,1.03,-1.5,1.31,-1.21,-380.8,170.37,-745.67,19911700.0,gyro,
0.01,0.06,1.03,-1.54,1.27,-1.14,-380.8,170.37,-745.67,19915660.0,gyro,
0.01,0.06,1.03,-1.53,1.24,-1.08,-364.93,179.24,-750.8,19921485.0,gyro,
0.01,0.06,1.03,-1.54,1.27,-1.17,-364.93,179.24,-750.8,19925900.0,gyro,
0.01,0.06,1.03,-1.42,1.3,-1.13,-386.09,172.14,-743.95,19931730.0,gyro,
0.01,0.06,1.03,-1.39,1.28,-1.13,-386.09,172.14,-743.95,19935691.0,gyro,
0.01,0.06,1.03,-1.45,1.27,-1.16,-380.8,166.82,-749.09,19941537.0,gyro,
0.01,0.06,1.03,-1.4,1.25,-1.21,-380.8,166.82,-749.09,19945481.0,gyro,
0.01,0.06,1.03,-1.42,1.24,-1.13,-377.27,177.47,-752.51,19951771.0,gyro,
0.01,0.06,1.03,-1.48,1.22,-1.22,-377.27,177.47,-752.51,19955732.0,gyro,
0.01,0.06,1.04,-1.5,1.28,-1.21,-373.75,184.57,-752.51,19961564.0,gyro,
0.01,0.06,1.03,-1.5,1.24,-1.17,-373.75,184.57,-752.51,19965515.0,gyro,
0.01,0.06,1.03,-1.48,1.25,-1.11,-393.14,175.69,-754.22,19971805.0,gyro,
0.01,0.06,1.03,-1.45,1.21,-1.19,-379.04,165.04,-740.53,19976766.0,gyro,
0.01,0.06,1.03,-1.54,1.31,-1.21,-379.04,165.04,-740.53,19980671.0,gyro,
0.01,0.06,1.03,-1.56,1.39,-1.17,-379.04,165.04,-740.53,19985533.0,gyro,
0.01,0.06,1.03,-1.54,1.3,-1.24,-389.61,182.79,-754.22,19991361.0,gyro,
0.01,0.06,1.03,-1.51,1.33,-1.24,-384.32,173.92,-752.51,19996786.0,gyro,
0.01,0.06,1.04,-1.6,1.28,-1.22,-384.32,173.92,-752.51,20000687.0,gyro,
0.01,0.06,1.04,-1.51,1.25,-1.24,-384.32,173.92,-752.51,20005543.0,gyro,
0.01,0.06,1.03,-1.51,1.22,-1.17,-386.09,172.14,-757.64,20011366.0,gyro,
0.01,0.06,1.03,-1.54,1.17,-1.13,-380.8,166.82,-749.09,20016794.0,gyro,
0.01,0.06,1.03,-1.57,1.24,-1.11,-380.8,166.82,-749.09,20020696.0,gyro,
0.01,0.06,1.03,-1.54,1.24,-1.11,-384.32,173.92,-749.09,20026583.0,gyro,
0.01,0.06,1.03,-1.51,1.27,-1.05,-384.32,173.92,-749.09,20030485.0,gyro,
0.01,0.06,1.03,-1.53,1.28,-1.17,-384.32,173.92,-749.09,20035342.0,gyro,
0.01,0.06,1.03,-1.5,1.28,-1.16,-387.85,177.47,-745.67,20041636.0,gyro,
0.01,0.06,1.03,-1.42,1.24,-1.16,-382.56,172.14,-754.22,20046601.0,gyro,
0.0,0.06,1.03,-1.34,1.27,-1.08,-382.56,172.14,-754.22,20050515.0,gyro,
0.0,0.06,1.04,-1.39,1.27,-1.16,-386.09,172.14,-750.8,20056384.0,gyro,
0.0,0.06,1.04,-1.4,1.25,-1.16,-386.09,172.14,-750.8,20060263.0,gyro,
0.0,0.06,1.04,-1.39,1.25,-1.22,-394.9,173.92,-749.09,20066577.0,gyro,
0.0,0.06,1.04,-1.51,1.24,-1.24,-394.9,173.92,-749.09,20070453.0,gyro,
0.0,0.06,1.03,-1.5,1.27,-1.11,-375.51,172.14,-764.48,20076311.0,gyro,
0.0,0.05,1.03,-1.51,1.24,-1.07,-375.51,172.14,-764.48,20080639.0,gyro,
0.01,0.05,1.03,-1.56,1.28,-1.13,-396.66,182.79,-761.06,20086501.0,gyro,
0.01,0.06,1.03,-1.57,1.34,-1.17,-396.66,182.79,-761.06,20090393.0,gyro,
0.01,0.06,1.03,-1.56,1.28,-1.11,-380.8,177.47,-742.24,20096258.0,gyro,
0.01,0.06,1.03,-1.53,1.25,-1.14,-380.8,177.47,-742.24,20100600.0,gyro,
0.01,0.06,1.03,-1.53,1.27,-1.11,-379.04,189.89,-757.64,20106464.0,gyro,
0.01,0.06,1.03,-1.54,1.22,-1.17,-379.04,189.89,-757.64,20110338.0,gyro,
0.01,0.06,1.03,-1.57,1.25,-1.07,-384.32,184.57,-742.24,20116683.0,gyro,
0.02,0.06,1.03,-1.48,1.25,-1.21,-384.32,184.57,-742.24,20120563.0,gyro,
0.02,0.06,1.03,-1.4,1.24,-1.14,-391.38,170.37,-742.24,20126435.0,gyro,
0.02,0.06,1.03,-1.39,1.24,-1.16,-391.38,170.37,-742.24,20130305.0,gyro,
0.02,0.06,1.04,-1.4,1.19,-1.22,-377.27,166.82,-745.67,20136632.0,gyro,
0.02,0.06,1.03,-1.46,1.28,-1.17,-377.27,166.82,-745.67,20140496.0,gyro,
0.02,0.05,1.04,-1.45,1.36,-1.13,-389.61,179.24,-747.38,20146367.0,gyro,
0.02,0.05,1.04,-1.46,1.27,-1.05,-389.61,179.24,-747.38,20150252.0,gyro,
0.01,0.05,1.04,-1.5,1.25,-1.1,-379.04,168.59,-757.64,20156561.0,gyro,
0.01,0.05,1.04,-1.53,1.3,-1.11,-379.04,168.59,-757.64,20160440.0,gyro,
0.01,0.05,1.03,-1.51,1.28,-1.13,-384.32,173.92,-749.09,20166308.0,gyro,
0.01,0.06,1.04,-1.5,1.31,-1.11,-384.32,173.92,-749.09,20170193.0,gyro,
0.01,0.06,1.03,-1.46,1.37,-1.14,-377.27,177.47,-755.93,20176503.0,gyro,
0.01,0.06,1.03,-1.48,1.28,-1.13,-377.27,177.47,-755.93,20180377.0,gyro,
0.01,0.06,1.03,-1.46,1.3,-1.22,-386.09,179.24,-754.22,20186244.0,gyro,
0.01,0.06,1.03,-1.5,1.36,-1.24,-386.09,179.24,-754.22,20190125.0,gyro,
0.01,0.06,1.03,-1.53,1.25,-1.24,-394.9,191.66,-745.67,20196438.0,gyro,
0.01,0.06,1.03,-1.53,1.25,-1.17,-394.9,191.66,-745.67,20200304.0,gyro,
0.0,0.06,1.03,-1.54,1.27,-1.22,-393.14,182.79,-747.38,20206182.0,gyro,
0.0,0.06,1.03,-1.43,1.21,-1.21,-393.14,182.79,-747.38,20210512.0,gyro,
0.01,0.06,1.03,-1.5,1.27,-1.22,-396.66,189.89,-747.38,20216378.0,gyro,
0.01,0.06,1.03,-1.48,1.25,-1.17,-396.66,189.89,-747.38,20220261.0,gyro,
0.0,0.06,1.03,-1.5,1.25,-1.13,-386.09,186.34,-761.06,20226128.0,gyro,
0.01,0.06,1.03,-1.46,1.22,-1.16,-386.09,186.34,-761.06,20230456.0,gyro,
0.0,0.06,1.03,-1.46,1.3,-1.16,-380.8,166.82,-752.51,20236312.0,gyro,
0.0,0.06,1.03,-1.5,1.22,-1.13,-380.8,166.82,-752.51,20240203.0,gyro,
0.0,0.06,1.03,-1.46,1.22,-1.14,-382.56,172.14,-730.27,20246502.0,gyro,
0.01,0.06,1.03,-1.5,1.21,-1.08,-382.56,172.14,-730.27,20250376.0,gyro,
0.01,0.05,1.03,-1.51,1.17,-1.19,-384.32,170.37,-745.67,20256231.0,gyro,
0.01,0.05,1.03,-1.53,1.16,-1.24,-384.32,170.37,-745.67,20260122.0,gyro,
0.01,0.06,1.03,-1.5,1.24,-1.19,-379.04,179.24,-750.8,20266428.0,gyro,
0.01,0.05,1.03,-1.45,1.22,-1.27,-379.04,179.24,-750.8,20270302.0,gyro,
0.01,0.05,1.04,-1.43,1.21,-1.19,-389.61,172.14,-750.8,20276171.0,gyro,
0.01,0.05,1.03,-1.48,1.25,-1.19,-389.61,172.14,-750.8,20280055.0,gyro,
0.01,0.06,1.03,-1.56,1.28,-1.14,-379.04,179.24,-761.06,20286376.0,gyro,
0.01,0.06,1.03,-1.53,1.27,-1.16,-379.04,179.24,-761.06,20290261.0,gyro,
0.02,0.06,1.03,-1.5,1.3,-1.13,-380.8,166.82,-749.09,20296132.0,gyro,
0.02,0.06,1.03,-1.53,1.37,-1.21,-380.8,166.82,-749.09,20300012.0,gyro,
0.02,0.06,1.03,-1.48,1.3,-1.17,-387.85,163.27,-749.09,20306331.0,gyro,
0.02,0.06,1.03,-1.43,1.27,-1.13,-387.85,163.27,-749.09,20310211.0,gyro,
0.02,0.06,1.03,-1.45,1.28,-1.14,-386.09,172.14,-750.8,20316073.0,gyro,
0.02,0.06,1.03,-1.46,1.33,-1.16,-386.09,172.14,-750.8,20319958.0,gyro,
0.01,0.06,1.03,-1.54,1.3,-1.21,-373.75,188.11,-745.67,20326276.0,gyro,
0.01,0.05,1.03,-1.46,1.22,-1.22,-373.75,188.11,-745.67,20330162.0,gyro,
0.01,0.05,1.03,-1.45,1.31,-1.24,-391.38,188.11,-755.93,20336032.0,gyro,
0.01,0.05,1.04,-1.48,1.22,-1.14,-391.38,188.11,-755.93,20340359.0,gyro,
0.01,0.06,1.03,-1.45,1.28,-1.11,-377.27,184.57,-742.24,20346230.0,gyro,
0.01,0.05,1.03,-1.51,1.3,-1.11,-377.27,184.57,-742.24,20350115.0,gyro,
0.01,0.06,1.03,-1.53,1.22,-1.14,-380.8,188.11,-755.93,20355991.0,gyro,
0.01,0.06,1.03,-1.5,1.22,-1.17,-380.8,188.11,-755.93,20360325.0,gyro,
0.01,0.06,1.03,-1.56,1.34,-1.22,-386.09,175.69,-740.53,20366214.0,gyro,
0.0,0.06,1.03,-1.59,1.36,-1.25,-386.09,175.69,-740.53,20370095.0,gyro,
0.01,0.06,1.03,-1.56,1.36,-1.27,-380.8,170.37,-755.93,20375976.0,gyro,
0.01,0.06,1.03,-1.51,1.34,-1.22,-380.8,170.37,-755.93,20380314.0,gyro,
0.01,0.06,1.03,-1.56,1.34,-1.11,-373.75,181.02,-745.67,20386205.0,gyro,
0.0,0.06,1.03,-1.46,1.3,-1.13,-373.75,181.02,-745.67,20390079.0,gyro,
0.0,0.06,1.03,-1.45,1.31,-1.19,-382.56,161.49,-743.95,20395949.0,gyro,
0.01,0.06,1.03,-1.43,1.28,-1.13,-382.56,161.49,-743.95,20400282.0,gyro,
0.0,0.06,1.03,-1.45,1.3,-1.17,-386.09,175.69,-750.8,20406131.0,gyro,
0.01,0.06,1.03,-1.43,1.31,-1.19,-386.09,175.69,-750.8,20410014.0,gyro,
0.01,0.06,1.03,-1.45,1.27,-1.13,-389.61,189.89,-740.53,20416321.0,gyro,
0.01,0.06,1.03,-1.43,1.27,-1.21,-389.61,189.89,-740.53,20420207.0,gyro,
0.01,0.06,1.03,-1.42,1.27,-1.17,-382.56,189.89,-747.38,20426063.0,gyro,
0.01,0.06,1.03,-1.48,1.37,-1.11,-382.56,189.89,-747.38,20429959.0,gyro,
0.01,0.05,1.03,-1.48,1.33,-1.16,-380.8,181.02,-749.09,20436287.0,gyro,
0.01,0.06,1.03,-1.48,1.22,-1.1,-380.8,181.02,-749.09,20440171.0,gyro,
0.01,0.05,1.04,-1.57,1.19,-1.17,-373.75,166.82,-749.09,20446033.0,gyro,
0.01,0.05,1.04,-1.54,1.24,-1.25,-373.75,166.82,-749.09,20449918.0,gyro,
0.02,0.05,1.03,-1.46,1.28,-1.19,-389.61,182.79,-754.22,20456235.0,gyro,
0.02,0.05,1.03,-1.48,1.25,-1.19,-389.61,182.79,-754.22,20460119.0,gyro,
0.02,0.06,1.03,-1.5,1.22,-1.24,-373.75,191.66,-742.24,20465983.0,gyro,
0.02,0.06,1.03,-1.53,1.36,-1.24,-373.75,191.66,-742.24,20469873.0,gyro,
0.02,0.06,1.03,-1.54,1.28,-1.21,-393.14,179.24,-757.64,20476214.0,gyro,
0.02,0.06,1.03,-1.56,1.3,-1.25,-393.14,179.24,-757.64,20480096.0,gyro,
0.01,0.06,1.03,-1.54,1.33,-1.19,-391.38,173.92,-742.24,20485967.0,gyro,
0.01,0.06,1.03,-1.54,1.37,-1.1,-391.38,173.92,-742.24,20489832.0,gyro,
0.01,0.06,1.03,-1.48,1.36,-1.1,-389.61,175.69,-757.64,20496168.0,gyro,
0.01,0.06,1.03,-1.45,1.28,-1.08,-389.61,175.69,-757.64,20500052.0,gyro,
0.01,0.06,1.03,-1.39,1.27,-1.13,-371.98,182.79,-747.38,20505916.0,gyro,
0.01,0.06,1.03,-1.48,1.3,-1.05,-371.98,182.79,-747.38,20509795.0,gyro,
0.01,0.06,1.03,-1.51,1.3,-1.11,-373.75,195.21,-742.24,20516107.0,gyro,
0.01,0.06,1.03,-1.45,1.25,-1.1,-373.75,195.21,-742.24,20519982.0,gyro,
0.01,0.06,1.03,-1.46,1.25,-1.05,-380.8,177.47,-762.77,20525847.0,gyro,
0.01,0.06,1.03,-1.53,1.22,-1.07,-380.8,177.47,-762.77,20529723.0,gyro,
0.01,0.06,1.04,-1.56,1.31,-1.19,-384.32,177.47,-742.24,20536051.0,gyro,
0.0,0.06,1.03,-1.54,1.34,-1.19,-384.32,177.47,-742.24,20539934.0,gyro,
