acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time,sensor,dir
0.0,0.35,-0.93,-1.69,1.25,-0.99,-153.38,-12.42,-1404.11,13800076.0,gyro,
0.0,0.35,-0.93,-1.68,1.27,-1.04,-139.27,-15.97,-1404.11,13805885.0,gyro,
0.0,0.35,-0.93,-1.6,1.28,-1.07,-139.27,-15.97,-1404.11,13809832.0,gyro,
0.0,0.35,-0.93,-1.5,1.25,-0.98,-160.43,-5.32,-1400.69,13816101.0,gyro,
0.0,0.35,-0.93,-1.45,1.33,-1.01,-160.43,-5.32,-1400.69,13820057.0,gyro,
0.0,0.35,-0.93,-1.42,1.4,-0.99,-162.19,-31.94,-1392.14,13825872.0,gyro,
0.0,0.35,-0.93,-1.37,1.34,-1.02,-162.19,-31.94,-1392.14,13829806.0,gyro,
0.0,0.35,-0.93,-1.39,1.25,-1.1,-149.85,-12.42,-1383.59,13836059.0,gyro,
0.0,0.35,-0.93,-1.43,1.28,-1.1,-149.85,-12.42,-1383.59,13839998.0,gyro,
0.01,0.35,-0.93,-1.4,1.28,-1.11,-163.95,-5.32,-1397.27,13845793.0,gyro,
0.0,0.35,-0.93,-1.51,1.25,-1.08,-163.95,-5.32,-1397.27,13849734.0,gyro,
0.0,0.35,-0.93,-1.53,1.36,-1.08,-165.72,-10.65,-1398.98,13855994.0,gyro,
0.0,0.35,-0.93,-1.53,1.27,-1.11,-165.72,-10.65,-1398.98,13859928.0,gyro,
0.0,0.35,-0.93,-1.54,1.27,-1.1,-156.9,-8.87,-1390.43,13865740.0,gyro,
0.0,0.35,-0.93,-1.56,1.31,-1.1,-156.9,-8.87,-1390.43,13870122.0,gyro,
0.0,0.35,-0.93,-1.53,1.36,-1.04,-155.14,-3.55,-1392.14,13875929.0,gyro,
0.0,0.35,-0.93,-1.51,1.4,-1.04,-155.14,-3.55,-1392.14,13879877.0,gyro,
0.0,0.35,-0.93,-1.51,1.34,-1.01,-148.09,-21.3,-1385.3,13885683.0,gyro,
0.0,0.35,-0.93,-1.51,1.31,-1.01,-148.09,-21.3,-1385.3,13890085.0,gyro,
0.0,0.35,-0.93,-1.5,1.24,-1.05,-169.24,0.0,-1398.98,13895866.0,gyro,
0.0,0.35,-0.93,-1.51,1.3,-1.02,-169.24,0.0,-1398.98,13899788.0,gyro,
0.0,0.35,-0.93,-1.48,1.25,-1.01,-174.53,-15.97,-1380.16,13906045.0,gyro,
0.0,0.35,-0.93,-1.48,1.33,-1.01,-174.53,-15.97,-1380.16,13909989.0,gyro,
0.0,0.35,-0.93,-1.48,1.3,-0.99,-149.85,-19.52,-1393.85,13915789.0,gyro,
0.0,0.35,-0.93,-1.5,1.33,-0.99,-149.85,-19.52,-1393.85,13919721.0,gyro,
0.0,0.35,-0.93,-1.46,1.27,-0.98,-146.33,-23.07,-1393.85,13925982.0,gyro,
0.0,0.35,-0.93,-1.43,1.3,-1.01,-146.33,-23.07,-1393.85,13929914.0,gyro,
0.0,0.35,-0.93,-1.5,1.33,-1.02,-144.56,-28.39,-1398.98,13935727.0,gyro,
0.0,0.35,-0.93,-1.56,1.36,-1.05,-144.56,-28.39,-1398.98,13939664.0,gyro,
0.0,0.35,-0.93,-1.59,1.33,-1.02,-155.14,-10.65,-1402.4,13945919.0,gyro,
0.0,0.35,-0.93,-1.57,1.34,-1.02,-155.14,-10.65,-1402.4,13949855.0,gyro,
0.0,0.35,-0.93,-1.56,1.36,-1.04,-151.61,-28.39,-1385.3,13955669.0,gyro,
0.0,0.35,-0.93,-1.5,1.42,-1.01,-151.61,-28.39,-1385.3,13959609.0,gyro,
0.0,0.35,-0.93,-1.39,1.43,-1.04,-148.09,-24.85,-1398.98,13965863.0,gyro,
0.0,0.35,-0.93,-1.33,1.45,-1.05,-148.09,-24.85,-1398.98,13969809.0,gyro,
0.0,0.35,-0.93,-1.33,1.42,-0.98,-153.38,1.77,-1393.85,13975617.0,gyro,
0.0,0.35,-0.93,-1.45,1.3,-0.99,-153.38,1.77,-1393.85,13980001.0,gyro,
0.0,0.35,-0.93,-1.53,1.31,-1.02,-156.9,-23.07,-1387.01,13985780.0,gyro,
0.0,0.35,-0.93,-1.62,1.28,-0.98,-156.9,-23.07,-1387.01,13989721.0,gyro,
0.0,0.35,-0.93,-1.6,1.24,-1.07,-151.61,-21.3,-1402.4,13995509.0,gyro,
0.0,0.35,-0.93,-1.6,1.24,-1.01,-151.61,-21.3,-1402.4,13999897.0,gyro,
0.0,0.35,-0.93,-1.59,1.3,-0.92,-155.14,-17.75,-1392.14,14005705.0,gyro,
0.0,0.35,-0.93,-1.53,1.43,-0.96,-155.14,-17.75,-1392.14,14009671.0,gyro,
0.0,0.35,-0.93,-1.53,1.45,-1.01,-160.43,-12.42,-1390.43,14015931.0,gyro,
0.0,0.35,-0.93,-1.53,1.34,-0.95,-160.43,-12.42,-1390.43,14019860.0,gyro,
0.0,0.35,-0.93,-1.5,1.28,-0.93,-149.85,-15.97,-1393.85,14025678.0,gyro,
0.0,0.35,-0.93,-1.46,1.31,-0.96,-149.85,-15.97,-1393.85,14029617.0,gyro,
0.0,0.35,-0.93,-1.31,1.28,-0.98,-158.67,-17.75,-1392.14,14035866.0,gyro,
0.0,0.35,-0.93,-1.28,1.27,-0.99,-158.67,-17.75,-1392.14,14039799.0,gyro,
0.0,0.35,-0.93,-1.36,1.25,-0.93,-148.09,-24.85,-1402.4,14045599.0,gyro,
0.0,0.35,-0.93,-1.48,1.22,-1.02,-148.09,-24.85,-1402.4,14049530.0,gyro,
0.0,0.35,-0.93,-1.51,1.31,-1.08,-163.95,-12.42,-1407.53,14055774.0,gyro,
0.0,0.35,-0.93,-1.54,1.4,-1.04,-163.95,-12.42,-1407.53,14059716.0,gyro,
0.0,0.35,-0.93,-1.56,1.37,-1.02,-142.8,-19.52,-1393.85,14065505.0,gyro,
0.0,0.35,-0.93,-1.53,1.33,-1.07,-142.8,-19.52,-1393.85,14069884.0,gyro,
0.0,0.35,-0.93,-1.5,1.31,-1.01,-165.72,-24.85,-1388.72,14075693.0,gyro,
0.0,0.35,-0.93,-1.54,1.25,-1.07,-165.72,-24.85,-1388.72,14079629.0,gyro,
0.0,0.35,-0.93,-1.5,1.3,-1.11,-135.75,-8.87,-1397.27,14085420.0,gyro,
0.0,0.35,-0.93,-1.45,1.33,-1.11,-135.75,-8.87,-1397.27,14089798.0,gyro,
0.0,0.35,-0.93,-1.43,1.3,-1.05,-155.14,-10.65,-1392.14,14095598.0,gyro,
0.0,0.35,-0.93,-1.51,1.33,-1.02,-155.14,-10.65,-1392.14,14099521.0,gyro,
0.0,0.35,-0.93,-1.43,1.3,-0.99,-149.85,-1.77,-1393.85,14105765.0,gyro,
0.0,0.35,-0.93,-1.48,1.3,-1.08,-149.85,-1.77,-1393.85,14109692.0,gyro,
0.0,0.35,-0.93,-1.5,1.33,-1.05,-160.43,-8.87,-1404.11,14115493.0,gyro,
0.0,0.35,-0.93,-1.51,1.28,-0.96,-160.43,-8.87,-1404.11,14119410.0,gyro,
0.0,0.35,-0.93,-1.51,1.3,-0.95,-160.43,-12.42,-1400.69,14125678.0,gyro,
0.0,0.35,-0.93,-1.5,1.4,-0.98,-160.43,-12.42,-1400.69,14129610.0,gyro,
0.0,0.35,-0.93,-1.51,1.37,-0.99,-151.61,-3.55,-1385.3,14135397.0,gyro,
0.0,0.35,-0.93,-1.51,1.3,-1.07,-153.38,-23.07,-1390.43,14140801.0,gyro,
0.0,0.35,-0.93,-1.45,1.31,-1.1,-153.38,-23.07,-1390.43,14144662.0,gyro,
0.0,0.35,-0.93,-1.45,1.4,-1.04,-153.38,-23.07,-1390.43,14149500.0,gyro,
0.0,0.35,-0.93,-1.5,1.34,-0.98,-148.09,-17.75,-1409.24,14155750.0,gyro,
0.0,0.35,-0.93,-1.5,1.3,-0.98,-151.61,-28.39,-1398.98,14160705.0,gyro,
0.0,0.35,-0.93,-1.45,1.27,-1.07,-151.61,-28.39,-1398.98,14164602.0,gyro,
0.0,0.35,-0.93,-1.53,1.24,-1.04,-151.61,-28.39,-1398.98,14169433.0,gyro,
0.0,0.35,-0.93,-1.57,1.34,-0.95,-162.19,-14.2,-1395.56,14175679.0,gyro,
0.0,0.35,-0.93,-1.48,1.33,-1.05,-151.61,-7.1,-1395.56,14180638.0,gyro,
0.01,0.35,-0.93,-1.42,1.28,-1.1,-151.61,-7.1,-1395.56,14184515.0,gyro,
0.0,0.35,-0.93,-1.48,1.33,-1.08,-151.61,-7.1,-1395.56,14189345.0,gyro,
0.01,0.35,-0.93,-1.42,1.33,-1.1,-156.9,-5.32,-1397.27,14195595.0,gyro,
0.0,0.35,-0.93,-1.46,1.31,-1.01,-151.61,-17.75,-1385.3,14200545.0,gyro,
0.01,0.35,-0.93,-1.5,1.39,-1.01,-151.61,-17.75,-1385.3,14204422.0,gyro,
0.01,0.35,-0.93,-1.51,1.34,-1.04,-146.33,-12.42,-1393.85,14210730.0,gyro,
0.0,0.35,-0.93,-1.6,1.3,-1.11,-146.33,-12.42,-1393.85,14214622.0,gyro,
0.0,0.35,-0.93,-1.63,1.22,-1.07,-153.38,-15.97,-1397.27,14220464.0,gyro,
0.0,0.35,-0.93,-1.51,1.28,-1.01,-153.38,-15.97,-1397.27,14224351.0,gyro,
0.0,0.35,-0.93,-1.51,1.28,-1.04,-155.14,-21.3,-1388.72,14230657.0,gyro,
0.0,0.35,-0.93,-1.5,1.31,-1.05,-155.14,-21.3,-1388.72,14234524.0,gyro,
0.0,0.35,-0.93,-1.45,1.3,-1.08,-151.61,3.55,-1398.98,14240372.0,gyro,
0.0,0.35,-0.93,-1.46,1.36,-1.07,-151.61,3.55,-1398.98,14244244.0,gyro,
0.0,0.35,-0.93,-1.37,1.28,-0.99,-156.9,-12.42,-1393.85,14250539.0,gyro,
0.0,0.35,-0.93,-1.4,1.3,-1.04,-156.9,-12.42,-1393.85,14254416.0,gyro,
0.0,0.35,-0.93,-1.43,1.37,-1.01,-155.14,-10.65,-1398.98,14260254.0,gyro,
0.0,0.35,-0.93,-1.46,1.39,-1.11,-155.14,-10.65,-1398.98,14264601.0,gyro,
0.0,0.35,-0.93,-1.43,1.3,-1.07,-155.14,-14.2,-1392.14,14270450.0,gyro,
0.0,0.35,-0.93,-1.48,1.25,-1.01,-155.14,-14.2,-1392.14,14274339.0,gyro,
0.0,0.35,-0.93,-1.51,1.25,-0.99,-153.38,-12.42,-1387.01,14280663.0,gyro,
0.0,0.35,-0.93,-1.51,1.24,-1.04,-153.38,-12.42,-1387.01,14284535.0,gyro,
0.0,0.35,-0.93,-1.54,1.3,-1.04,-141.04,-7.1,-1398.98,14290394.0,gyro,
0.0,0.35,-0.93,-1.65,1.37,-1.05,-141.04,-7.1,-1398.98,14298737.0,gyro,
0.0,0.35,-0.93,-1.57,1.42,-0.98,-165.72,3.55,-1388.72,14303678.0,gyro,
0.0,0.35,-0.93,-1.54,1.42,-1.02,-165.72,3.55,-1388.72,14307536.0,gyro,
0.0,0.35,-0.93,-1.56,1.25,-0.98,-156.9,-23.07,-1387.01,14312472.0,gyro,
0.0,0.35,-0.93,-1.51,1.27,-0.96,-156.9,-23.07,-1387.01,14316364.0,gyro,
0.0,0.35,-0.93,-1.46,1.28,-0.98,-156.9,-5.32,-1390.43,14321317.0,gyro,
0.0,0.35,-0.93,-1.45,1.3,-0.99,-156.9,-5.32,-1390.43,14325192.0,gyro,
0.0,0.35,-0.93,-1.48,1.25,-1.02,-151.61,-14.2,-1388.72,14330588.0,gyro,
0.0,0.35,-0.93,-1.51,1.3,-1.04,-151.61,-14.2,-1388.72,14334469.0,gyro,
0.0,0.35,-0.93,-1.45,1.3,-1.1,-169.24,-10.65,-1398.98,14340328.0,gyro,
0.0,0.35,-0.93,-1.45,1.27,-1.07,-169.24,-10.65,-1398.98,14344210.0,gyro,
0.0,0.35,-0.93,-1.5,1.34,-0.99,-149.85,-15.97,-1404.11,14350506.0,gyro,
0.0,0.35,-0.93,-1.53,1.36,-0.98,-149.85,-15.97,-1404.11,14354375.0,gyro,
0.0,0.35,-0.93,-1.56,1.36,-1.02,-167.48,-19.52,-1387.01,14360229.0,gyro,
0.0,0.35,-0.93,-1.53,1.4,-1.04,-167.48,-19.52,-1387.01,14364122.0,gyro,
0.0,0.35,-0.93,-1.53,1.36,-1.04,-158.67,-3.55,-1398.98,14370408.0,gyro,
0.0,0.35,-0.93,-1.53,1.36,-0.98,-158.67,-3.55,-1398.98,14374288.0,gyro,
0.0,0.35,-0.93,-1.54,1.34,-1.04,-153.38,-19.52,-1387.01,14380145.0,gyro,
0.0,0.35,-0.93,-1.51,1.36,-1.11,-153.38,-19.52,-1387.01,14384486.0,gyro,
0.0,0.35,-0.93,-1.5,1.34,-1.07,-144.56,-21.3,-1395.56,14390346.0,gyro,
0.0,0.35,-0.93,-1.51,1.37,-1.07,-144.56,-21.3,-1395.56,14394217.0,gyro,
0.0,0.35,-0.93,-1.53,1.46,-1.04,-160.43,-8.87,-1393.85,14400523.0,gyro,
0.0,0.35,-0.93,-1.39,1.37,-0.99,-160.43,-8.87,-1393.85,14404415.0,gyro,
0.0,0.35,-0.93,-1.42,1.39,-1.02,-158.67,-14.2,-1402.4,14410273.0,gyro,
0.0,0.35,-0.93,-1.43,1.33,-1.14,-158.67,-14.2,-1402.4,14414164.0,gyro,
0.0,0.35,-0.93,-1.54,1.27,-1.08,-141.04,-7.1,-1388.72,14420456.0,gyro,
0.0,0.35,-0.93,-1.62,1.25,-1.04,-141.04,-7.1,-1388.72,14424338.0,gyro,
0.0,0.35,-0.93,-1.6,1.34,-1.05,-153.38,-23.07,-1397.27,14430189.0,gyro,
0.0,0.35,-0.93,-1.53,1.37,-1.01,-153.38,-23.07,-1397.27,14434066.0,gyro,
0.0,0.35,-0.93,-1.59,1.3,-1.01,-162.19,-10.65,-1395.56,14440362.0,gyro,
0.0,0.35,-0.93,-1.5,1.27,-0.99,-162.19,-10.65,-1395.56,14444256.0,gyro,
0.0,0.35,-0.93,-1.48,1.31,-1.04,-151.61,-35.49,-1395.56,14450103.0,gyro,
0.0,0.35,-0.93,-1.45,1.37,-0.96,-151.61,-35.49,-1395.56,14454425.0,gyro,
0.0,0.35,-0.93,-1.4,1.37,-0.99,-167.48,-8.87,-1393.85,14460279.0,gyro,
0.0,0.35,-0.93,-1.43,1.33,-1.05,-167.48,-8.87,-1393.85,14464165.0,gyro,
0.0,0.35,-0.93,-1.45,1.3,-0.99,-146.33,-8.87,-1390.43,14470462.0,gyro,
0.0,0.35,-0.93,-1.48,1.25,-1.05,-146.33,-8.87,-1390.43,14474342.0,gyro,
0.0,0.35,-0.93,-1.54,1.3,-1.11,-171.01,-23.07,-1390.43,14480210.0,gyro,
0.01,0.35,-0.93,-1.57,1.33,-1.07,-171.01,-23.07,-1390.43,14484084.0,gyro,
0.0,0.35,-0.93,-1.66,1.34,-1.07,-160.43,-5.32,-1410.95,14490378.0,gyro,
0.0,0.35,-0.93,-1.62,1.37,-1.02,-160.43,-5.32,-1410.95,14494269.0,gyro,
0.0,0.35,-0.93,-1.59,1.34,-1.02,-155.14,-31.94,-1378.45,14500120.0,gyro,
0.0,0.35,-0.93,-1.53,1.28,-1.05,-155.14,-31.94,-1378.45,14503998.0,gyro,
0.0,0.35,-0.93,-1.59,1.36,-1.04,-148.09,-14.2,-1395.56,14510306.0,gyro,
0.0,0.35,-0.93,-1.59,1.39,-1.05,-148.09,-14.2,-1395.56,14514189.0,gyro,
0.0,0.35,-0.93,-1.5,1.45,-0.98,-156.9,-12.42,-1393.85,14520034.0,gyro,
0.0,0.35,-0.93,-1.37,1.42,-0.99,-156.9,-12.42,-1393.85,14524368.0,gyro,
0.0,0.35,-0.93,-1.39,1.34,-1.02,-155.14,-7.1,-1405.82,14530235.0,gyro,
0.0,0.35,-0.93,-1.46,1.36,-1.05,-155.14,-7.1,-1405.82,14534118.0,gyro,
0.0,0.35,-0.93,-1.45,1.36,-0.98,-146.33,-5.32,-1390.43,14539964.0,gyro,
0.01,0.35,-0.93,-1.4,1.31,-0.96,-146.33,-5.32,-1390.43,14544300.0,gyro,
0.0,0.35,-0.93,-1.48,1.36,-1.02,-160.43,8.87,-1393.85,14550134.0,gyro,
0.0,0.35,-0.93,-1.51,1.31,-1.07,-160.43,8.87,-1393.85,14553995.0,gyro,
0.0,0.35,-0.93,-1.53,1.34,-1.02,-144.56,-35.49,-1398.98,14560302.0,gyro,
0.0,0.35,-0.93,-1.53,1.37,-1.05,-144.56,-35.49,-1398.98,14564188.0,gyro,
0.0,0.35,-0.93,-1.59,1.22,-1.04,-158.67,-14.2,-1388.72,14570056.0,gyro,
0.0,0.35,-0.93,-1.51,1.22,-1.02,-158.67,-14.2,-1388.72,14573965.0,gyro,
0.0,0.35,-0.93,-1.51,1.3,-1.04,-142.8,-8.87,-1397.27,14580281.0,gyro,
0.0,0.35,-0.93,-1.53,1.36,-0.95,-142.8,-8.87,-1397.27,14584184.0,gyro,
0.0,0.35,-0.93,-1.53,1.36,-1.01,-169.24,-10.65,-1395.56,14590049.0,gyro,
0.0,0.35,-0.93,-1.42,1.51,-1.04,-169.24,-10.65,-1395.56,14593961.0,gyro,
0.0,0.35,-0.93,-1.33,1.4,-1.08,-158.67,-14.2,-1398.98,14600274.0,gyro,
0.01,0.35,-0.93,-1.36,1.3,-1.02,-158.67,-14.2,-1398.98,14604161.0,gyro,
0.0,0.35,-0.93,-1.28,1.42,-1.07,-153.38,-12.42,-1390.43,14610012.0,gyro,
0.0,0.35,-0.93,-1.28,1.33,-0.96,-153.38,-12.42,-1390.43,14613894.0,gyro,
0.0,0.35,-0.93,-1.39,1.34,-0.96,-148.09,-14.2,-1392.14,14620217.0,gyro,
0.0,0.35,-0.93,-1.39,1.33,-0.95,-148.09,-14.2,-1392.14,14624115.0,gyro,
0.0,0.35,-0.93,-1.45,1.27,-1.01,-163.95,-1.77,-1397.27,14629979.0,gyro,
0.0,0.35,-0.93,-1.46,1.28,-0.98,-163.95,-1.77,-1397.27,14633866.0,gyro,
0.0,0.35,-0.93,-1.56,1.28,-1.01,-155.14,-17.75,-1398.98,14640188.0,gyro,
0.0,0.35,-0.93,-1.57,1.33,-0.99,-155.14,-17.75,-1398.98,14644073.0,gyro,
0.0,0.35,-0.93,-1.65,1.31,-1.02,-141.04,-28.39,-1385.3,14649933.0,gyro,
0.0,0.35,-0.93,-1.6,1.27,-0.96,-141.04,-28.39,-1385.3,14653807.0,gyro,
0.0,0.35,-0.93,-1.57,1.33,-1.04,-160.43,-12.42,-1387.01,14660114.0,gyro,
0.0,0.35,-0.93,-1.53,1.31,-1.04,-160.43,-12.42,-1387.01,14663980.0,gyro,
0.0,0.35,-0.93,-1.43,1.3,-1.05,-155.14,-17.75,-1395.56,14669834.0,gyro,
0.0,0.35,-0.93,-1.42,1.28,-0.99,-155.14,-17.75,-1395.56,14674185.0,gyro,
0.0,0.35,-0.93,-1.37,1.39,-0.99,-141.04,-17.75,-1409.24,14680049.0,gyro,
0.0,0.35,-0.93,-1.36,1.36,-1.05,-141.04,-17.75,-1409.24,14683929.0,gyro,
0.0,0.35,-0.93,-1.39,1.33,-1.04,-153.38,-23.07,-1397.27,14689786.0,gyro,
0.0,0.35,-0.93,-1.45,1.34,-1.07,-153.38,-23.07,-1397.27,14694119.0,gyro,
0.0,0.35,-0.93,-1.51,1.39,-1.05,-148.09,-17.75,-1385.3,14699961.0,gyro,
0.0,0.35,-0.93,-1.42,1.5,-1.08,-148.09,-17.75,-1385.3,14703843.0,gyro,
0.0,0.35,-0.93,-1.46,1.37,-1.04,-146.33,-12.42,-1397.27,14710185.0,gyro,
0.0,0.35,-0.93,-1.51,1.36,-0.95,-146.33,-12.42,-1397.27,14714097.0,gyro,
0.0,0.35,-0.93,-1.51,1.25,-0.96,-162.19,-14.2,-1395.56,14719964.0,gyro,
0.0,0.35,-0.93,-1.48,1.3,-1.01,-162.19,-14.2,-1395.56,14723839.0,gyro,
0.0,0.35,-0.93,-1.45,1.31,-1.04,-151.61,-21.3,-1388.72,14730151.0,gyro,
0.0,0.35,-0.93,-1.56,1.31,-1.05,-151.61,-21.3,-1388.72,14734044.0,gyro,
0.0,0.35,-0.93,-1.56,1.36,-1.13,-156.9,-23.07,-1387.01,14739895.0,gyro,
0.0,0.35,-0.93,-1.5,1.39,-1.04,-156.9,-23.07,-1387.01,14743777.0,gyro,
0.0,0.35,-0.93,-1.46,1.39,-1.08,-153.38,-8.87,-1407.53,14750085.0,gyro,
0.0,0.35,-0.93,-1.5,1.37,-1.02,-153.38,-8.87,-1407.53,14753974.0,gyro,
0.0,0.35,-0.93,-1.53,1.43,-1.01,-153.38,-19.52,-1397.27,14759828.0,gyro,
0.01,0.35,-0.93,-1.54,1.4,-1.02,-153.38,-19.52,-1397.27,14763710.0,gyro,
0.0,0.35,-0.93,-1.57,1.33,-1.07,-149.85,-8.87,-1390.43,14770022.0,gyro,
0.0,0.35,-0.93,-1.63,1.33,-1.04,-149.85,-8.87,-1390.43,14773886.0,gyro,
0.0,0.35,-0.93,-1.63,1.3,-1.13,-155.14,-24.85,-1395.56,14779741.0,gyro,
0.0,0.35,-0.93,-1.56,1.27,-1.13,-155.14,-24.85,-1395.56,14784083.0,gyro,
0.0,0.35,-0.93,-1.51,1.33,-1.05,-151.61,-21.3,-1392.14,14789938.0,gyro,
0.0,0.35,-0.93,-1.51,1.34,-1.08,-151.61,-21.3,-1392.14,14793825.0,gyro,
0.0,0.35,-0.93,-1.53,1.33,-1.05,-155.14,-17.75,-1381.87,14799692.0,gyro,
0.0,0.35,-0.93,-1.51,1.39,-1.04,-155.14,-17.75,-1381.87,14804023.0,gyro,
0.0,0.35,-0.93,-1.46,1.33,-1.07,-141.04,-28.39,-1395.56,14809877.0,gyro,
0.0,0.35,-0.93,-1.46,1.33,-0.99,-141.04,-28.39,-1395.56,14813766.0,gyro,
0.0,0.35,-0.93,-1.42,1.33,-1.04,-151.61,-24.85,-1392.14,14820068.0,gyro,
0.0,0.35,-0.93,-1.45,1.39,-1.07,-151.61,-24.85,-1392.14,14823956.0,gyro,
0.0,0.35,-0.93,-1.48,1.36,-1.05,-151.61,-14.2,-1388.72,14829806.0,gyro,
0.0,0.35,-0.93,-1.48,1.33,-1.02,-151.61,-14.2,-1388.72,14833697.0,gyro,
0.0,0.35,-0.93,-1.45,1.28,-0.98,-155.14,-24.85,-1405.82,14840009.0,gyro,
0.0,0.35,-0.93,-1.5,1.25,-0.99,-155.14,-24.85,-1405.82,14843894.0,gyro,
0.0,0.35,-0.93,-1.6,1.28,-1.02,-141.04,-3.55,-1392.14,14849771.0,gyro,
0.0,0.35,-0.93,-1.66,1.37,-0.99,-141.04,-3.55,-1392.14,14853650.0,gyro,
0.0,0.35,-0.93,-1.69,1.34,-0.96,-156.9,-15.97,-1400.69,14859946.0,gyro,
0.0,0.35,-0.93,-1.65,1.31,-0.98,-156.9,-15.97,-1400.69,14863812.0,gyro,
0.0,0.35,-0.93,-1.53,1.28,-0.95,-162.19,-10.65,-1392.14,14869662.0,gyro,
0.0,0.35,-0.93,-1.5,1.36,-1.04,-162.19,-10.65,-1392.14,14873544.0,gyro,
0.0,0.35,-0.93,-1.37,1.34,-0.96,-155.14,-21.3,-1388.72,14879849.0,gyro,
0.0,0.35,-0.93,-1.34,1.36,-1.07,-155.14,-21.3,-1388.72,14883748.0,gyro,
0.0,0.35,-0.93,-1.33,1.4,-1.01,-156.9,-23.07,-1387.01,14889590.0,gyro,
0.0,0.35,-0.93,-1.27,1.37,-0.9,-156.9,-23.07,-1387.01,14893911.0,gyro,
0.0,0.35,-0.93,-1.33,1.37,-1.02,-144.56,-7.1,-1402.4,14899794.0,gyro,
0.0,0.35,-0.93,-1.34,1.27,-0.96,-144.56,-7.1,-1402.4,14903677.0,gyro,
0.0,0.35,-0.93,-1.37,1.22,-0.98,-148.09,-10.65,-1395.56,14909975.0,gyro,
0.0,0.35,-0.93,-1.5,1.25,-0.99,-148.09,-10.65,-1395.56,14913845.0,gyro,
0.0,0.35,-0.93,-1.59,1.33,-0.96,-165.72,-21.3,-1398.98,14919708.0,gyro,
0.0,0.35,-0.93,-1.65,1.39,-1.01,-165.72,-21.3,-1398.98,14923588.0,gyro,
0.0,0.35,-0.93,-1.62,1.43,-0.99,-146.33,-1.77,-1380.16,14929889.0,gyro,
0.0,0.35,-0.93,-1.63,1.33,-1.04,-146.33,-1.77,-1380.16,14933761.0,gyro,
0.0,0.35,-0.93,-1.59,1.28,-1.07,-156.9,-5.32,-1383.59,14939616.0,gyro,
