timestamp,ACC_x,ACC_y,ACC_z,Label
0.0,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Lifted
0.000868,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.002147,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.003021,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.003889,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.005157,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.006025,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.006894,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.008365,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.009255,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.010143,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.011433,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.012336,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.013215,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.014494,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.015371,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.01625,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.01774,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.018603,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.019497,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.020764,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.02167,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.022556,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.023845,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.024707,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.025568,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.027051,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.027934,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.029222,-0.006263086871429371,0.013988701956195969,1.004208916847165,Pen Down
0.030101,-0.006263086871429371,0.013988701956195969,1.004208916847165,Pen Down
0.030992,-0.006263086871429371,0.013988701956195969,1.004208916847165,Pen Down
0.032272,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.033138,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.034027,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.035316,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.0362,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.037081,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.038564,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.039452,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.040353,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.041639,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.042517,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
0.043395,-0.006263086871429371,0.013988701956195969,0.9943287957037231,Pen Down
