acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time,sensor,dir
0.01,1.02,-0.09,16.66,5.13,-0.06,329.2,-440.4,167.48,130011512.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,329.2,-440.4,167.48,130013024.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,329.2,-440.4,167.48,130013923.0,gyro,
0.01,1.01,-0.09,16.85,5.13,0.0,342.07,-438.57,162.19,130015733.0,gyro,
0.01,1.01,-0.09,16.85,5.13,0.0,342.07,-438.57,162.19,130016640.0,gyro,
0.01,1.01,-0.09,16.85,5.13,0.0,342.07,-438.57,162.19,130017540.0,gyro,
0.01,1.01,-0.09,16.78,5.13,0.0,342.07,-438.57,162.19,130019059.0,gyro,
0.01,1.01,-0.09,16.78,5.13,0.0,342.07,-438.57,162.19,130019968.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,342.07,-438.57,162.19,130021498.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,342.07,-438.57,162.19,130022398.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,342.07,-438.57,162.19,130023305.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.0,334.72,-438.57,179.82,130025128.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.0,334.72,-438.57,179.82,130026042.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,334.72,-438.57,179.82,130027584.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,334.72,-438.57,179.82,130028508.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,334.72,-438.57,179.82,130029413.0,gyro,
0.01,1.02,-0.08,16.85,5.07,0.0,334.72,-438.57,179.82,130030942.0,gyro,
0.01,1.02,-0.08,16.85,5.07,0.0,334.72,-438.57,179.82,130031847.0,gyro,
0.01,1.02,-0.09,16.72,5.07,-0.06,334.72,-438.57,179.82,130033379.0,gyro,
0.01,1.02,-0.09,16.72,5.07,-0.06,334.72,-438.57,179.82,130034291.0,gyro,
0.01,1.02,-0.09,16.72,5.07,-0.06,334.72,-438.57,179.82,130035203.0,gyro,
0.01,1.02,-0.09,16.72,5.13,0.0,342.07,-442.23,165.72,130037035.0,gyro,
0.01,1.02,-0.09,16.72,5.13,0.0,342.07,-442.23,165.72,130037933.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,342.07,-442.23,165.72,130039448.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,342.07,-442.23,165.72,130040356.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,342.07,-442.23,165.72,130041260.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,342.07,-442.23,165.72,130042770.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,342.07,-442.23,165.72,130043685.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,342.07,-442.23,165.72,130044582.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.06,353.11,-434.92,172.77,130046405.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.06,353.11,-434.92,172.77,130047293.0,gyro,
0.01,1.02,-0.09,16.91,5.13,0.0,353.11,-434.92,172.77,130048826.0,gyro,
0.01,1.02,-0.09,16.91,5.13,0.0,353.11,-434.92,172.77,130049733.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,353.11,-434.92,172.77,130051265.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,353.11,-434.92,172.77,130052153.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,353.11,-434.92,172.77,130053052.0,gyro,
0.01,1.02,-0.09,16.85,5.0,-0.12,331.04,-434.92,169.24,130054874.0,gyro,
0.01,1.02,-0.09,16.85,5.0,-0.12,331.04,-434.92,169.24,130055799.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,331.04,-434.92,169.24,130057332.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,331.04,-434.92,169.24,130058233.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,331.04,-434.92,169.24,130059146.0,gyro,
0.01,1.02,-0.09,16.85,5.0,0.0,331.04,-434.92,169.24,130060669.0,gyro,
0.01,1.02,-0.09,16.85,5.0,0.0,331.04,-434.92,169.24,130061560.0,gyro,
0.01,1.02,-0.09,16.85,5.0,0.0,331.04,-434.92,169.24,130062477.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.06,331.04,-434.92,169.24,130063994.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.06,331.04,-434.92,169.24,130064900.0,gyro,
0.01,1.02,-0.08,16.72,5.07,0.0,320.0,-431.26,176.3,130066731.0,gyro,
0.01,1.02,-0.08,16.72,5.07,0.0,320.0,-431.26,176.3,130067633.0,gyro,
0.01,1.02,-0.08,16.72,5.07,0.0,320.0,-431.26,176.3,130068536.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.06,320.0,-431.26,176.3,130070065.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.06,320.0,-431.26,176.3,130070973.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,320.0,-431.26,176.3,130072497.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,320.0,-431.26,176.3,130073410.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,320.0,-431.26,176.3,130074326.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.06,336.55,-429.43,163.95,130076155.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.06,336.55,-429.43,163.95,130077074.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,336.55,-429.43,163.95,130078597.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,336.55,-429.43,163.95,130079510.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,336.55,-429.43,163.95,130080427.0,gyro,
0.01,1.02,-0.09,16.91,5.19,0.06,336.55,-429.43,163.95,130081972.0,gyro,
0.01,1.02,-0.09,16.91,5.19,0.06,336.55,-429.43,163.95,130082878.0,gyro,
0.01,1.02,-0.09,16.91,5.19,0.0,320.0,-427.61,172.77,130084719.0,gyro,
0.01,1.02,-0.09,16.91,5.19,0.0,320.0,-427.61,172.77,130085624.0,gyro,
0.01,1.02,-0.09,16.91,5.19,0.0,320.0,-427.61,172.77,130086527.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,320.0,-427.61,172.77,130088070.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,320.0,-427.61,172.77,130088996.0,gyro,
0.01,1.02,-0.09,16.91,5.07,-0.06,320.0,-427.61,172.77,130090526.0,gyro,
0.01,1.02,-0.09,16.91,5.07,-0.06,320.0,-427.61,172.77,130091459.0,gyro,
0.01,1.02,-0.09,16.91,5.07,-0.06,320.0,-427.61,172.77,130092380.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,320.0,-427.61,172.77,130093906.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,320.0,-427.61,172.77,130094825.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-449.54,165.72,130096668.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-449.54,165.72,130097597.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-449.54,165.72,130098518.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-449.54,165.72,130100071.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-449.54,165.72,130101003.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.12,331.04,-449.54,165.72,130102533.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.12,331.04,-449.54,165.72,130103458.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.12,331.04,-449.54,165.72,130104372.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.12,331.04,-442.23,165.72,130106231.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.12,331.04,-442.23,165.72,130107156.0,gyro,
0.01,1.02,-0.09,16.85,5.19,-0.06,331.04,-442.23,165.72,130108697.0,gyro,
0.01,1.02,-0.09,16.85,5.19,-0.06,331.04,-442.23,165.72,130109613.0,gyro,
0.01,1.02,-0.09,16.85,5.19,-0.06,331.04,-442.23,165.72,130110535.0,gyro,
0.01,1.02,-0.09,16.91,5.07,-0.06,331.04,-442.23,165.72,130112081.0,gyro,
0.01,1.02,-0.09,16.91,5.07,-0.06,331.04,-442.23,165.72,130113012.0,gyro,
0.01,1.02,-0.09,16.97,5.0,0.0,320.0,-431.26,158.67,130114844.0,gyro,
0.01,1.02,-0.09,16.97,5.0,0.0,320.0,-431.26,158.67,130115762.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,320.0,-431.26,158.67,130117287.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,320.0,-431.26,158.67,130118173.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,320.0,-431.26,158.67,130119096.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,320.0,-431.26,158.67,130120631.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,320.0,-431.26,158.67,130121553.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,320.0,-431.26,158.67,130122502.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,320.0,-431.26,158.67,130124054.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,320.0,-431.26,158.67,130124992.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.12,342.07,-434.92,172.77,130126845.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.12,342.07,-434.92,172.77,130127761.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.0,342.07,-434.92,172.77,130129281.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.0,342.07,-434.92,172.77,130130180.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.0,342.07,-434.92,172.77,130131082.0,gyro,
0.01,1.02,-0.09,16.91,5.13,0.0,342.07,-434.92,172.77,130132614.0,gyro,
0.01,1.02,-0.09,16.91,5.13,0.0,342.07,-434.92,172.77,130133518.0,gyro,
0.01,1.02,-0.09,16.91,5.13,0.0,342.07,-434.92,172.77,130134431.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,338.39,-442.23,165.72,130136257.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,338.39,-442.23,165.72,130137181.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,338.39,-442.23,165.72,130138714.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,338.39,-442.23,165.72,130139624.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,338.39,-442.23,165.72,130140526.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,338.39,-442.23,165.72,130142050.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,338.39,-442.23,165.72,130142962.0,gyro,
0.01,1.02,-0.09,16.72,5.13,-0.06,331.04,-431.26,176.3,130144803.0,gyro,
0.01,1.02,-0.09,16.72,5.13,-0.06,331.04,-431.26,176.3,130145748.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,331.04,-431.26,176.3,130147303.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,331.04,-431.26,176.3,130148238.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,331.04,-431.26,176.3,130149162.0,gyro,
0.01,1.02,-0.09,16.78,5.13,-0.06,331.04,-431.26,176.3,130150706.0,gyro,
0.01,1.02,-0.09,16.78,5.13,-0.06,331.04,-431.26,176.3,130151621.0,gyro,
0.01,1.02,-0.09,16.78,5.13,-0.06,331.04,-431.26,176.3,130152544.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-431.26,176.3,130154084.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-431.26,176.3,130155005.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.0,332.88,-447.71,153.38,130156838.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.0,332.88,-447.71,153.38,130157749.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.0,332.88,-447.71,153.38,130159282.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.0,332.88,-447.71,153.38,130160197.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.0,332.88,-447.71,153.38,130161107.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.06,332.88,-447.71,153.38,130162643.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.06,332.88,-447.71,153.38,130163556.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.06,332.88,-447.71,153.38,130164474.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.06,334.72,-427.61,162.19,130166286.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.06,334.72,-427.61,162.19,130167205.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.0,334.72,-427.61,162.19,130168739.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.0,334.72,-427.61,162.19,130169647.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.06,334.72,-427.61,162.19,130171162.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.06,334.72,-427.61,162.19,130172059.0,gyro,
0.01,1.02,-0.09,16.78,5.19,0.06,334.72,-427.61,162.19,130172958.0,gyro,
0.01,1.02,-0.09,16.72,5.19,-0.06,334.72,-427.61,162.19,130174482.0,gyro,
0.01,1.02,-0.09,16.72,5.19,-0.06,334.72,-427.61,162.19,130175389.0,gyro,
0.01,1.02,-0.09,16.72,5.19,-0.06,334.72,-427.61,162.19,130176294.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,331.04,-445.88,162.19,130178128.0,gyro,
0.01,1.02,-0.09,16.85,5.19,0.0,331.04,-445.88,162.19,130179035.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,331.04,-445.88,162.19,130180552.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,331.04,-445.88,162.19,130181448.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,331.04,-445.88,162.19,130182356.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,331.04,-445.88,162.19,130183876.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,331.04,-445.88,162.19,130184786.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,325.52,-440.4,171.01,130186614.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,325.52,-440.4,171.01,130187522.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,325.52,-440.4,171.01,130188425.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,325.52,-440.4,171.01,130189947.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,325.52,-440.4,171.01,130190861.0,gyro,
0.01,1.01,-0.09,16.85,5.19,-0.06,325.52,-440.4,171.01,130192392.0,gyro,
0.01,1.01,-0.09,16.85,5.19,-0.06,325.52,-440.4,171.01,130193318.0,gyro,
0.01,1.01,-0.09,16.85,5.19,-0.06,325.52,-440.4,171.01,130194228.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,316.32,-442.23,176.3,130196047.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.06,316.32,-442.23,176.3,130196954.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.06,316.32,-442.23,176.3,130198476.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.06,316.32,-442.23,176.3,130199376.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.06,316.32,-442.23,176.3,130200289.0,gyro,
0.01,1.02,-0.08,16.78,5.07,0.12,316.32,-442.23,176.3,130201811.0,gyro,
0.01,1.02,-0.08,16.78,5.07,0.12,316.32,-442.23,176.3,130202723.0,gyro,
0.01,1.02,-0.09,16.78,5.0,0.06,316.32,-442.23,176.3,130204241.0,gyro,
0.01,1.02,-0.09,16.78,5.0,0.06,316.32,-442.23,176.3,130205159.0,gyro,
0.01,1.02,-0.09,16.78,5.0,0.06,316.32,-442.23,176.3,130206055.0,gyro,
0.01,1.02,-0.09,16.91,5.07,0.06,329.2,-444.05,167.48,130207883.0,gyro,
0.01,1.02,-0.09,16.91,5.07,0.06,329.2,-444.05,167.48,130208782.0,gyro,
0.01,1.02,-0.08,16.85,5.07,0.06,329.2,-444.05,167.48,130210300.0,gyro,
0.01,1.02,-0.08,16.85,5.07,0.06,329.2,-444.05,167.48,130211198.0,gyro,
0.01,1.02,-0.08,16.85,5.07,0.06,329.2,-444.05,167.48,130212090.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.06,329.2,-444.05,167.48,130213613.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.06,329.2,-444.05,167.48,130214513.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.06,329.2,-444.05,167.48,130215419.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,323.68,-434.92,172.77,130217245.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,323.68,-434.92,172.77,130218149.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,323.68,-434.92,172.77,130219687.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,323.68,-434.92,172.77,130220610.0,gyro,
0.01,1.02,-0.09,16.91,5.13,-0.06,323.68,-434.92,172.77,130222155.0,gyro,
0.01,1.02,-0.09,16.91,5.13,-0.06,323.68,-434.92,172.77,130223073.0,gyro,
0.01,1.02,-0.09,16.91,5.13,-0.06,323.68,-434.92,172.77,130223988.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-431.26,172.77,130225835.0,gyro,
0.01,1.02,-0.09,16.78,5.07,-0.06,331.04,-431.26,172.77,130226756.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,331.04,-431.26,172.77,130228297.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,331.04,-431.26,172.77,130229230.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,331.04,-431.26,172.77,130230152.0,gyro,
0.01,1.02,-0.09,16.91,5.19,-0.06,331.04,-431.26,172.77,130231686.0,gyro,
0.01,1.02,-0.09,16.91,5.19,-0.06,331.04,-431.26,172.77,130232616.0,gyro,
0.0,1.01,-0.09,16.91,5.19,0.0,331.04,-431.26,172.77,130234137.0,gyro,
0.0,1.01,-0.09,16.91,5.19,0.0,331.04,-431.26,172.77,130235047.0,gyro,
0.0,1.01,-0.09,16.91,5.19,0.0,331.04,-431.26,172.77,130235946.0,gyro,
0.01,1.01,-0.09,16.78,5.19,0.0,327.36,-431.26,190.4,130237767.0,gyro,
0.01,1.01,-0.09,16.78,5.19,0.0,327.36,-431.26,190.4,130238673.0,gyro,
0.01,1.01,-0.09,16.72,5.07,0.06,327.36,-431.26,190.4,130240203.0,gyro,
0.01,1.01,-0.09,16.72,5.07,0.06,327.36,-431.26,190.4,130241108.0,gyro,
0.01,1.01,-0.09,16.72,5.07,0.06,327.36,-431.26,190.4,130242019.0,gyro,
0.01,1.01,-0.09,16.85,5.07,0.0,327.36,-431.26,190.4,130243542.0,gyro,
0.01,1.01,-0.09,16.85,5.07,0.0,327.36,-431.26,190.4,130244448.0,gyro,
0.01,1.01,-0.09,16.85,5.07,0.0,327.36,-431.26,190.4,130245348.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,338.39,-453.19,165.72,130247169.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,338.39,-453.19,165.72,130248086.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,338.39,-453.19,165.72,130249618.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,338.39,-453.19,165.72,130250530.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,338.39,-453.19,165.72,130251436.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,338.39,-453.19,165.72,130252962.0,gyro,
0.01,1.02,-0.09,16.85,5.13,0.0,338.39,-453.19,165.72,130253871.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.0,321.84,-436.74,178.06,130255706.0,gyro,
0.01,1.02,-0.09,16.78,5.13,0.0,321.84,-436.74,178.06,130256612.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,321.84,-436.74,178.06,130258152.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,321.84,-436.74,178.06,130259081.0,gyro,
0.01,1.02,-0.09,16.85,5.13,-0.06,321.84,-436.74,178.06,130259997.0,gyro,
0.01,1.02,-0.09,16.91,5.07,0.0,321.84,-436.74,178.06,130261522.0,gyro,
0.01,1.02,-0.09,16.91,5.07,0.0,321.84,-436.74,178.06,130262433.0,gyro,
0.01,1.02,-0.09,16.91,5.07,0.0,321.84,-436.74,178.06,130263342.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,321.84,-436.74,178.06,130264875.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,321.84,-436.74,178.06,130265806.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,340.23,-433.09,171.01,130267641.0,gyro,
0.01,1.02,-0.09,16.78,5.19,-0.06,340.23,-433.09,171.01,130268557.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,340.23,-433.09,171.01,130270099.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,340.23,-433.09,171.01,130271008.0,gyro,
0.01,1.02,-0.09,16.85,5.07,-0.06,340.23,-433.09,171.01,130271931.0,gyro,
0.01,1.02,-0.09,16.78,5.0,-0.06,340.23,-433.09,171.01,130273468.0,gyro,
0.01,1.02,-0.09,16.78,5.0,-0.06,340.23,-433.09,171.01,130274383.0,gyro,
0.01,1.02,-0.09,16.78,5.0,-0.06,340.23,-433.09,171.01,130275299.0,gyro,
0.01,1.02,-0.09,16.85,5.0,0.0,338.39,-445.88,169.24,130277120.0,gyro,
0.01,1.02,-0.09,16.85,5.0,0.0,338.39,-445.88,169.24,130278025.0,gyro,
0.01,1.02,-0.09,16.85,5.19,-0.06,338.39,-445.88,169.24,130279570.0,gyro,
0.01,1.02,-0.09,16.85,5.19,-0.06,338.39,-445.88,169.24,130280497.0,gyro,
0.01,1.02,-0.09,16.85,5.19,-0.06,338.39,-445.88,169.24,130281415.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,338.39,-445.88,169.24,130282930.0,gyro,
0.01,1.02,-0.09,16.85,5.07,0.0,338.39,-445.88,169.24,130283852.0,gyro,
0.01,1.02,-0.09,16.72,5.07,0.0,338.39,-431.26,158.67,130285685.0,gyro,
0.01,1.02,-0.09,16.72,5.07,0.0,338.39,-431.26,158.67,130286590.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,338.39,-431.26,158.67,130288113.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,338.39,-431.26,158.67,130289030.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,338.39,-431.26,158.67,130289951.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,338.39,-431.26,158.67,130291480.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,338.39,-431.26,158.67,130292376.0,gyro,
0.01,1.02,-0.09,16.78,5.07,0.0,338.39,-431.26,158.67,130293287.0,gyro,
