@RELATION pen_movement

@ATTRIBUTE timestamp NUMERIC
@ATTRIBUTE ACC_x REAL
@ATTRIBUTE ACC_y REAL
@ATTRIBUTE ACC_z REAL
@ATTRIBUTE label {A, B}

@DATA
0.0,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.001263,-0.006263086871429371,0.013988701956195969,0.9943287957037231,A
0.002124,-0.006263086871429371,0.013988701956195969,0.9943287957037231,A
0.002984,-0.006263086871429371,0.013988701956195969,0.9943287957037231,A
0.003855,-0.006263086871429371,0.013988701956195969,0.9943287957037231,A
0.005322,-0.006263086871429371,0.013988701956195969,0.9943287957037231,A
0.006195,-0.006263086871429371,0.013988701956195969,0.9943287957037231,A
0.007489,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.008364,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.009217,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.010511,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.01136,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.012218,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.013507,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.014356,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.01523,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.016704,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.017586,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.018465,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.019754,-0.006263086871429371,0.02395969619839157,1.004208916847165,A
0.020648,-0.006263086871429371,0.02395969619839157,1.004208916847165,A
0.021529,-0.006263086871429371,0.02395969619839157,1.004208916847165,A
0.022825,-0.006263086871429371,0.02395969619839157,1.004208916847165,A
0.023716,-0.006263086871429371,0.02395969619839157,1.004208916847165,A
0.024611,-0.006263086871429371,0.02395969619839157,1.004208916847165,A
0.026111,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.026972,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.028245,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.029118,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.029984,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.031258,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.032123,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.033004,-0.006263086871429371,0.013988701956195969,1.004208916847165,A
0.034276,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.03516,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.036027,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.037523,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.038363,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.039229,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.040523,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.041372,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.042248,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.043528,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.044381,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.045221,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.046705,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.047594,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.048465,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.049758,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.050619,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.051499,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.052783,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.05367,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.054539,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.056029,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.05691,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.057783,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.059071,-0.016235308313439945,0.02395969619839157,0.9943287957037231,A
0.059935,-0.016235308313439945,0.02395969619839157,0.9943287957037231,A
0.06082,-0.016235308313439945,0.02395969619839157,0.9943287957037231,A
0.06209,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.062969,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.064236,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.065108,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.065976,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.067478,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.068331,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.069182,-0.016235308313439945,0.013988701956195969,0.9943287957037231,A
0.070459,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.071324,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.072184,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.073455,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.074319,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.075167,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.076652,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.077509,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.078359,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.079618,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.080478,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.081349,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.082617,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.083468,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.084344,-0.016235308313439945,0.013988701956195969,1.004208916847165,A
0.085834,-0.016235308313439945,0.02395969619839157,0.9943287957037231,A
0.086686,-0.016235308313439945,0.02395969619839157,0.9943287957037231,A
0.087532,-0.016235308313439945,0.02395969619839157,0.9943287957037231,A
0.088804,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.089681,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.090555,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.091852,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.092713,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.093583,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.094874,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.095751,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.096613,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
0.098099,-0.016235308313439945,0.02395969619839157,1.004208916847165,A
